name,element,GW,bonus,clean_sheets,goals_conceded,minutes,own_goals,penalties_saved,saves,selected,transfers_balance,yellow_cards,value,total_points,mean_reversion
Bernd Leno,2,1,0,0,0,0,0,0,0,116351.0,0,0,45.0,0,0.0
Bernd Leno,2,2,0,0,0,0,0,0,0,129089.0,-7183,0,45.0,0,0.0
Bernd Leno,2,3,0,0,2,90,0,0,3,121123.0,-13340,0,45.0,2,0.0
Bernd Leno,2,4,0,0,2,90,0,0,6,120315.0,-5667,0,45.0,3,0.5833333333333334
Bernd Leno,2,5,0,0,1,90,0,0,2,130735.0,4041,0,45.0,2,-0.2666666666666668
Bernd Leno,2,6,0,0,2,90,0,0,8,135461.0,-229,0,45.0,3,-0.6666666666666667
Bernd Leno,2,8,0,0,2,90,0,0,1,183836.0,24787,0,45.0,1,-1.0952380952380951
Bernd Leno,2,9,0,0,4,90,0,0,6,176437.0,2862,0,45.0,2,-0.375
Bernd Leno,2,10,0,0,3,90,0,0,5,170686.0,-6887,0,45.0,2,-0.3333333333333332
Bernd Leno,2,11,0,0,2,90,0,0,4,178799.0,5836,0,45.0,2,0.0333333333333332
Bernd Leno,2,12,3,1,0,90,0,0,6,171874.0,-5350,0,45.0,11,0.5454545454545454
Bernd Leno,2,13,0,0,2,90,0,0,3,173006.0,-1605,0,45.0,2,-2.5
Bernd Leno,2,14,3,1,0,90,0,0,4,171453.0,-2443,0,45.0,10,-1.9230769230769231
Bernd Leno,2,15,0,0,2,90,0,0,3,172523.0,-90,0,45.0,2,-4.666666666666667
Bernd Leno,2,16,2,0,2,90,0,0,8,172422.0,-1258,0,45.0,5,-1.5333333333333337
Bernd Leno,2,17,0,1,0,90,0,0,0,199970.0,24777,0,45.0,6,-2.354166666666667
Bernd Leno,2,18,0,0,1,90,0,0,2,222038.0,20380,0,45.0,2,-1.0980392156862742
Bernd Leno,2,19,3,1,0,90,0,0,6,260929.0,33534,1,45.0,10,-0.7222222222222219
Bernd Leno,2,19,0,0,1,90,0,0,9,260929.0,33534,1,45.0,4,-2.3684210526315788
Bernd Leno,2,20,0,0,1,90,0,0,4,252553.0,-3839,0,45.0,3,-1.7333333333333332
Bernd Leno,2,21,0,0,1,90,0,0,2,259831.0,4225,0,45.0,2,-2.1428571428571432
Bernd Leno,2,22,0,1,0,90,0,0,2,258793.0,-2616,0,45.0,6,0.6363636363636362
Bernd Leno,2,23,0,1,0,90,0,0,1,273675.0,12461,0,45.0,6,0.0724637681159423
Bernd Leno,2,24,3,1,0,90,0,0,7,280731.0,6507,0,45.0,11,-0.625
Bernd Leno,2,25,0,0,1,90,0,0,1,442547.0,103514,0,45.0,2,-3.706666666666667
Bernd Leno,2,26,0,0,3,90,0,0,3,384759.0,-2333,0,45.0,2,-2.4487179487179485
Bernd Leno,2,27,0,0,3,90,0,0,4,371508.0,-14240,0,45.0,2,-1.1851851851851851
Bernd Leno,2,29,0,0,2,90,0,0,4,363529.0,6436,0,45.0,2,1.75
Bernd Leno,2,30,0,0,1,90,0,0,5,379403.0,13418,0,45.0,3,1.7241379310344829
Bernd Leno,2,31,0,0,1,90,0,0,6,387301.0,7345,1,46.0,3,1.3666666666666667
Bernd Leno,2,32,0,0,1,90,0,0,2,454237.0,24885,0,46.0,2,0.978494623655914
Bernd Leno,2,33,0,0,1,90,0,0,2,413459.0,614,0,46.0,2,0.9270833333333336
Bernd Leno,2,34,0,0,2,90,0,0,7,400036.0,-13489,0,46.0,3,1.2424242424242422
Bernd Leno,2,34,0,0,1,90,0,0,2,400036.0,-13489,0,46.0,2,1.1960784313725488
Bernd Leno,2,35,1,0,3,90,0,1,6,403014.0,2060,0,46.0,9,1.3523809523809522
Bernd Leno,2,36,2,1,0,90,0,0,1,406229.0,2488,0,46.0,8,-0.8611111111111116
Bernd Leno,2,37,0,0,2,90,0,0,3,410634.0,4887,0,46.0,2,-2.5765765765765765
Bernd Leno,2,38,0,0,2,90,0,0,6,404640.0,-5774,0,46.0,3,-2.5964912280701737
Aaron Ramsdale,15,1,0,1,0,90,0,0,2,1128297.0,0,0,50.0,6,0.0
Aaron Ramsdale,15,2,0,0,2,90,0,0,1,1369348.0,31287,0,50.0,1,0.0
Aaron Ramsdale,15,3,0,1,0,90,0,0,1,1366505.0,-61359,0,50.0,6,0.0
Aaron Ramsdale,15,4,0,0,1,90,0,0,2,1422476.0,-12169,0,50.0,2,-0.583333333333333
Aaron Ramsdale,15,5,0,0,1,90,0,0,2,1407588.0,-53340,0,50.0,2,0.3999999999999999
Aaron Ramsdale,15,6,0,0,3,90,0,0,3,1164227.0,-250290,0,50.0,2,-0.1666666666666669
Aaron Ramsdale,15,8,0,1,0,90,0,0,2,1117890.0,-33636,0,49.0,6,1.5714285714285716
Aaron Ramsdale,15,9,0,0,1,90,0,0,2,1109375.0,-32360,0,49.0,2,0.0416666666666665
Aaron Ramsdale,15,10,0,0,2,90,0,0,2,1098374.0,-21961,0,49.0,1,-0.2222222222222223
Aaron Ramsdale,15,11,3,1,0,90,0,0,4,1120191.0,10087,0,49.0,10,0.7999999999999998
Aaron Ramsdale,15,13,0,0,1,90,0,0,2,1120866.0,17553,0,49.0,2,-0.6969696969696968
Aaron Ramsdale,15,14,0,1,0,90,0,0,2,1141584.0,14457,0,49.0,6,-0.4999999999999995
Aaron Ramsdale,15,15,0,1,0,90,0,0,1,1126726.0,-18372,0,49.0,6,-2.0
Aaron Ramsdale,15,16,0,1,0,90,0,0,2,1184091.0,46799,0,49.0,6,-0.5238095238095237
Aaron Ramsdale,15,17,0,0,1,90,0,0,3,1367437.0,169825,0,49.0,3,-1.9333333333333336
Aaron Ramsdale,15,18,0,0,2,90,0,0,3,1353853.0,-17148,0,49.0,2,-1.0625
Aaron Ramsdale,15,19,0,1,0,90,0,0,1,1308952.0,-45467,0,49.0,6,0.3921568627450979
Aaron Ramsdale,15,20,3,1,0,90,0,0,7,1274675.0,-36929,0,49.0,11,0.7777777777777781
Aaron Ramsdale,15,21,0,0,2,90,0,0,2,1326171.0,36936,0,49.0,1,-2.0701754385964906
Aaron Ramsdale,15,22,0,0,1,90,0,0,3,1329449.0,-6407,0,49.0,3,-1.7999999999999998
Aaron Ramsdale,15,23,0,0,1,90,0,0,1,1349701.0,14549,0,49.0,2,-0.9047619047619052
Aaron Ramsdale,15,23,0,0,3,90,0,0,2,1349701.0,14549,0,49.0,1,1.9545454545454544
Aaron Ramsdale,15,24,0,0,2,90,0,0,3,1349015.0,-4614,0,49.0,2,1.869565217391304
Aaron Ramsdale,15,25,0,1,0,90,0,0,0,1372414.0,21834,0,49.0,6,2.291666666666667
Aaron Ramsdale,15,25,0,1,0,90,0,0,5,1372414.0,21834,0,49.0,7,1.08
Aaron Ramsdale,15,26,0,0,2,90,0,0,2,1376833.0,-2989,0,49.0,1,-1.0384615384615383
Aaron Ramsdale,15,27,0,1,0,90,0,0,2,1344284.0,-34685,0,49.0,6,-0.6296296296296298
Aaron Ramsdale,15,28,0,0,1,90,0,0,3,1324912.0,-13887,0,49.0,3,-0.666666666666667
Aaron Ramsdale,15,29,0,0,1,90,0,0,4,1320420.0,-15010,0,49.0,3,0.632183908045977
Aaron Ramsdale,15,30,0,0,2,90,0,0,4,1302682.0,-24604,1,49.0,1,-0.1333333333333333
Aaron Ramsdale,15,31,0,0,2,90,0,0,1,1301483.0,-4603,0,49.0,1,1.4408602150537635
Aaron Ramsdale,15,32,0,0,3,90,0,0,3,1313066.0,7336,0,49.0,2,2.052083333333333
Aaron Ramsdale,15,33,0,0,4,90,0,0,5,1265337.0,-46627,0,49.0,1,2.3030303030303028
Aaron Ramsdale,15,34,0,0,1,90,0,0,3,1222797.0,-37340,0,48.0,3,2.284313725490196
Aaron Ramsdale,15,35,3,1,0,90,0,0,5,1218415.0,-13315,0,48.0,10,1.7999999999999998
Aaron Ramsdale,15,36,0,0,3,90,0,0,3,1230625.0,9336,0,48.0,2,-0.916666666666667
Aaron Ramsdale,15,37,0,0,1,90,0,0,1,1232576.0,1162,0,48.0,2,-1.2972972972972974
Aaron Ramsdale,15,38,0,1,0,90,0,0,0,1312290.0,68464,0,48.0,6,-0.9035087719298248
Matt Turner,24,1,0,0,0,0,0,0,0,60915.0,0,0,40.0,0,0.0
Matt Turner,24,2,0,0,0,0,0,0,0,73999.0,-2489,0,40.0,0,0.0
Matt Turner,24,3,0,0,0,0,0,0,0,72486.0,-6909,0,40.0,0,0.0
Matt Turner,24,4,0,0,0,0,0,0,0,69615.0,-6448,0,39.0,0,0.0
Matt Turner,24,5,0,0,0,0,0,0,0,92971.0,9981,0,39.0,0,0.0
Matt Turner,24,6,0,0,0,0,0,0,0,130171.0,20600,0,39.0,0,0.0
Matt Turner,24,8,0,0,0,0,0,0,0,162537.0,2563,0,39.0,0,0.0
Matt Turner,24,9,0,0,0,0,0,0,0,166867.0,10179,0,39.0,0,0.0
Matt Turner,24,10,0,0,0,0,0,0,0,172798.0,3941,0,39.0,0,0.0
Matt Turner,24,11,0,0,0,0,0,0,0,168001.0,-4889,0,39.0,0,0.0
Matt Turner,24,13,0,0,0,0,0,0,0,167134.0,-920,0,39.0,0,0.0
Matt Turner,24,14,0,0,0,0,0,0,0,163119.0,-4752,0,39.0,0,0.0
Matt Turner,24,15,0,0,0,0,0,0,0,157436.0,-6124,0,39.0,0,0.0
Matt Turner,24,16,0,0,0,0,0,0,0,157746.0,-653,0,39.0,0,0.0
Matt Turner,24,17,0,0,0,0,0,0,0,162802.0,3749,0,39.0,0,0.0
Matt Turner,24,18,0,0,0,0,0,0,0,162890.0,-597,0,39.0,0,0.0
Matt Turner,24,19,0,0,0,0,0,0,0,160251.0,-2988,0,39.0,0,0.0
Matt Turner,24,20,0,0,0,0,0,0,0,164399.0,-761,0,39.0,0,0.0
Matt Turner,24,21,0,0,0,0,0,0,0,157295.0,-3396,0,39.0,0,0.0
Matt Turner,24,22,0,0,0,0,0,0,0,150256.0,-7325,0,39.0,0,0.0
Matt Turner,24,23,0,0,0,0,0,0,0,144812.0,-5715,0,39.0,0,0.0
Matt Turner,24,23,0,0,0,0,0,0,0,144812.0,-5715,0,39.0,0,0.0
Matt Turner,24,24,0,0,0,0,0,0,0,146486.0,707,0,38.0,0,0.0
Matt Turner,24,25,0,0,0,0,0,0,0,142281.0,-3833,0,38.0,0,0.0
Matt Turner,24,25,0,0,0,0,0,0,0,142281.0,-3833,0,38.0,0,0.0
Matt Turner,24,26,0,0,0,0,0,0,0,140832.0,-2675,0,38.0,0,0.0
Matt Turner,24,27,0,0,0,0,0,0,0,143868.0,1693,0,38.0,0,0.0
Matt Turner,24,28,0,0,0,0,0,0,0,140833.0,-2553,0,38.0,0,0.0
Matt Turner,24,29,0,0,0,0,0,0,0,142716.0,-248,0,38.0,0,0.0
Matt Turner,24,30,0,0,0,0,0,0,0,142125.0,612,0,38.0,0,0.0
Matt Turner,24,31,0,0,0,0,0,0,0,142483.0,-3,0,38.0,0,0.0
Matt Turner,24,32,0,0,0,0,0,0,0,141704.0,-1073,0,38.0,0,0.0
Matt Turner,24,33,0,0,0,0,0,0,0,143823.0,1905,0,38.0,0,0.0
Matt Turner,24,34,0,0,0,0,0,0,0,163902.0,6618,0,38.0,0,0.0
Matt Turner,24,35,0,0,0,0,0,0,0,154598.0,3241,0,38.0,0,0.0
Matt Turner,24,36,0,0,0,0,0,0,0,153978.0,-471,0,38.0,0,0.0
Matt Turner,24,37,0,0,0,0,0,0,0,164230.0,5463,0,38.0,0,0.0
Matt Turner,24,38,0,0,0,0,0,0,0,161439.0,1067,0,38.0,0,0.0
Emiliano Martínez Romero,31,1,0,0,2,90,0,0,1,476293.0,0,0,50.0,1,0.0
Emiliano Martínez Romero,31,2,0,0,1,90,0,0,4,505383.0,-28615,0,50.0,3,0.0
Emiliano Martínez Romero,31,3,2,0,3,90,0,1,6,484689.0,-44086,0,50.0,10,0.0
Emiliano Martínez Romero,31,4,0,0,1,90,0,0,1,524501.0,5587,0,50.0,2,-0.666666666666667
Emiliano Martínez Romero,31,5,0,0,2,90,0,0,6,477967.0,-53369,0,50.0,3,-1.2000000000000002
Emiliano Martínez Romero,31,6,0,0,1,90,0,0,3,453493.0,-35883,0,49.0,3,-1.3333333333333337
Emiliano Martínez Romero,31,8,0,1,0,90,0,0,1,459210.0,-10346,0,49.0,6,1.3333333333333337
Emiliano Martínez Romero,31,9,0,1,0,90,0,0,1,516785.0,43139,0,49.0,6,0.25
Emiliano Martínez Romero,31,10,0,0,1,90,0,0,2,607833.0,77661,0,49.0,2,-1.0
Emiliano Martínez Romero,31,11,0,0,2,90,0,0,2,599119.0,-6759,0,49.0,1,-0.9666666666666668
Emiliano Martínez Romero,31,12,0,0,3,90,0,0,5,578200.0,-11086,0,49.0,2,0.5454545454545454
Emiliano Martínez Romero,31,13,0,1,0,90,0,0,3,563124.0,-28093,0,49.0,7,2.166666666666667
Emiliano Martínez Romero,31,14,0,0,0,34,0,0,1,549370.0,-16034,0,49.0,1,0.2820512820512819
Emiliano Martínez Romero,31,15,0,0,1,90,0,0,3,480896.0,-66918,1,49.0,2,0.1666666666666665
Emiliano Martínez Romero,31,16,0,0,1,90,0,0,1,473222.0,-11450,1,49.0,1,0.0
Emiliano Martínez Romero,31,17,0,0,0,0,0,0,0,437598.0,-40180,0,49.0,0,1.7916666666666667
Emiliano Martínez Romero,31,18,0,0,0,0,0,0,0,422484.0,-16483,0,49.0,0,1.9411764705882355
Emiliano Martínez Romero,31,19,0,0,1,90,0,0,2,438251.0,12312,0,49.0,2,2.555555555555556
Emiliano Martínez Romero,31,20,0,0,1,90,0,0,2,453279.0,10466,1,49.0,1,2.12280701754386
Emiliano Martínez Romero,31,21,3,1,0,90,0,0,5,466501.0,8773,0,49.0,10,2.15
Emiliano Martínez Romero,31,22,0,0,4,90,0,0,1,486244.0,12646,0,49.0,0,-1.333333333333333
Emiliano Martínez Romero,31,23,0,0,3,90,0,0,5,471023.0,-16955,0,49.0,2,-0.7121212121212119
Emiliano Martínez Romero,31,24,0,0,4,90,1,0,2,471015.0,-3014,1,49.0,-3,-1.3043478260869563
Emiliano Martínez Romero,31,25,3,1,0,90,0,0,4,470854.0,-1251,1,49.0,9,3.291666666666667
Emiliano Martínez Romero,31,26,1,1,0,90,0,0,0,494970.0,19670,0,49.0,7,0.4533333333333336
Emiliano Martínez Romero,31,27,0,0,1,90,0,0,4,491778.0,-4563,0,49.0,3,-1.2179487179487176
Emiliano Martínez Romero,31,28,0,1,0,90,0,0,3,589581.0,44632,0,49.0,7,-3.074074074074073
Emiliano Martínez Romero,31,29,3,1,0,90,0,0,7,592011.0,42417,0,49.0,11,-2.1309523809523814
Emiliano Martínez Romero,31,29,0,0,1,90,0,0,3,592011.0,42417,0,49.0,3,-3.4827586206896552
Emiliano Martínez Romero,31,30,3,1,0,90,0,0,2,706781.0,114104,0,49.0,9,-3.3
Emiliano Martínez Romero,31,31,0,1,0,90,0,0,2,736526.0,27730,0,50.0,6,-3.8924731182795695
Emiliano Martínez Romero,31,32,0,0,0,45,0,0,2,870077.0,78930,0,50.0,1,-2.3125
Emiliano Martínez Romero,31,33,0,1,0,90,0,0,0,763680.0,-54353,1,50.0,5,-1.606060606060606
Emiliano Martínez Romero,31,34,0,0,1,90,0,0,5,738930.0,-18359,0,50.0,3,-0.2941176470588234
Emiliano Martínez Romero,31,35,0,0,1,90,0,0,1,787071.0,33465,0,50.0,2,0.6571428571428571
Emiliano Martínez Romero,31,36,0,0,1,90,0,0,1,765779.0,-20842,0,50.0,2,0.2777777777777777
Emiliano Martínez Romero,31,37,0,0,1,90,0,0,4,733752.0,-29350,1,50.0,2,1.234234234234234
Emiliano Martínez Romero,31,38,0,0,1,90,0,0,3,756926.0,15383,0,50.0,3,1.5526315789473686
Robin Olsen,35,1,0,0,0,0,0,0,0,159116.0,0,0,40.0,0,0.0
Robin Olsen,35,2,0,0,0,0,0,0,0,178775.0,-1046,0,40.0,0,0.0
Robin Olsen,35,3,0,0,0,0,0,0,0,182301.0,-3326,0,40.0,0,0.0
Robin Olsen,35,4,0,0,0,0,0,0,0,181585.0,-4606,0,40.0,0,0.0
Robin Olsen,35,5,0,0,0,0,0,0,0,179422.0,-4500,0,40.0,0,0.0
Robin Olsen,35,6,0,0,0,0,0,0,0,177082.0,-4711,0,40.0,0,0.0
Robin Olsen,35,8,0,0,0,0,0,0,0,168105.0,-6546,0,40.0,0,0.0
Robin Olsen,35,9,0,0,0,0,0,0,0,167300.0,-3350,0,40.0,0,0.0
Robin Olsen,35,10,0,0,0,0,0,0,0,165915.0,-2151,0,40.0,0,0.0
Robin Olsen,35,11,0,0,0,0,0,0,0,164455.0,-1944,0,40.0,0,0.0
Robin Olsen,35,12,0,0,0,0,0,0,0,160434.0,-2790,0,40.0,0,0.0
Robin Olsen,35,13,0,0,0,0,0,0,0,159890.0,-2353,0,40.0,0,0.0
Robin Olsen,35,14,0,0,4,55,0,0,2,157904.0,-2253,0,40.0,-1,-0.0769230769230769
Robin Olsen,35,15,0,0,0,0,0,0,0,156770.0,-1486,0,40.0,0,0.2619047619047618
Robin Olsen,35,16,0,0,0,0,0,0,0,158606.0,1002,0,39.0,0,0.2666666666666666
Robin Olsen,35,17,0,0,3,90,0,0,6,151948.0,-7150,0,39.0,3,0.4583333333333333
Robin Olsen,35,18,1,1,0,90,0,0,1,158532.0,5575,0,39.0,7,-0.4705882352941176
Robin Olsen,35,19,0,0,0,0,0,0,0,165312.0,5847,0,39.0,0,-2.833333333333333
Robin Olsen,35,20,0,0,0,0,0,0,0,182337.0,11555,0,39.0,0,-2.8596491228070176
Robin Olsen,35,21,0,0,0,0,0,0,0,181003.0,2873,0,39.0,0,-1.8833333333333333
Robin Olsen,35,22,0,0,0,0,0,0,0,183894.0,2232,0,39.0,0,0.4285714285714285
Robin Olsen,35,23,0,0,0,0,0,0,0,185125.0,586,0,39.0,0,0.4090909090909091
Robin Olsen,35,24,0,0,0,0,0,0,0,183224.0,-1478,0,39.0,0,0.39130434782608703
Robin Olsen,35,25,0,0,0,0,0,0,0,183349.0,-2903,0,39.0,0,0.375
Robin Olsen,35,26,0,0,0,0,0,0,0,178186.0,-2448,0,39.0,0,0.36
Robin Olsen,35,27,0,0,0,0,0,0,0,175293.0,-2959,0,39.0,0,0.3461538461538461
Robin Olsen,35,28,0,0,0,0,0,0,0,173044.0,-2565,0,39.0,0,0.3333333333333333
Robin Olsen,35,29,0,0,0,0,0,0,0,168032.0,-4727,0,39.0,0,0.3214285714285714
Robin Olsen,35,29,0,0,0,0,0,0,0,168032.0,-4727,0,39.0,0,0.3103448275862069
Robin Olsen,35,30,0,0,0,0,0,0,0,167071.0,-1277,0,39.0,0,0.3
Robin Olsen,35,31,0,0,0,0,0,0,0,166276.0,-841,0,39.0,0,0.2903225806451613
Robin Olsen,35,32,0,0,1,45,0,0,2,164731.0,-1506,0,39.0,1,0.3125
Robin Olsen,35,33,0,0,0,0,0,0,0,165485.0,564,0,39.0,0,-0.0303030303030302
Robin Olsen,35,34,0,0,0,0,0,0,0,163536.0,-1858,0,39.0,0,-0.0392156862745097
Robin Olsen,35,35,0,0,0,0,0,0,0,162831.0,-810,0,39.0,0,-0.0476190476190476
Robin Olsen,35,36,0,0,0,0,0,0,0,161993.0,-888,0,39.0,0,0.2777777777777778
Robin Olsen,35,37,0,0,0,0,0,0,0,163146.0,924,0,39.0,0,0.2702702702702703
Robin Olsen,35,38,0,0,0,0,0,0,0,160569.0,-2345,0,39.0,0,0.2631578947368421
Mark Travers,72,1,0,1,0,90,0,0,2,24837.0,0,0,45.0,6,0.0
Mark Travers,72,2,0,0,4,90,0,0,4,57378.0,10558,0,45.0,1,0.0
Mark Travers,72,3,0,0,3,90,0,0,3,52800.0,-6029,0,45.0,2,0.0
Mark Travers,72,4,0,0,9,90,0,0,4,51477.0,-3382,0,45.0,-1,-1.0
Mark Travers,72,5,0,0,0,0,0,0,0,49608.0,-2966,0,45.0,0,0.9333333333333336
Mark Travers,72,6,0,0,0,0,0,0,0,47407.0,-3286,0,45.0,0,1.0
Mark Travers,72,8,0,0,0,0,0,0,0,46462.0,-275,0,44.0,0,1.4761904761904758
Mark Travers,72,9,0,0,0,0,0,0,0,44786.0,-1793,0,44.0,0,1.0
Mark Travers,72,10,0,0,0,0,0,0,0,43235.0,-1768,0,44.0,0,0.8888888888888888
Mark Travers,72,11,0,0,0,0,0,0,0,42151.0,-1271,0,44.0,0,0.8
Mark Travers,72,12,0,0,0,0,0,0,0,40635.0,-1190,0,44.0,0,0.7272727272727273
Mark Travers,72,13,0,0,1,45,0,0,1,40092.0,-1146,0,43.0,1,0.75
Mark Travers,72,14,0,0,3,90,0,0,4,40881.0,539,0,43.0,2,0.5128205128205128
Mark Travers,72,15,0,0,4,90,0,0,0,42434.0,1259,0,43.0,0,-0.2142857142857143
Mark Travers,72,16,1,1,0,90,0,0,3,45326.0,2494,0,43.0,8,0.2666666666666666
Mark Travers,72,17,0,0,2,90,0,0,3,50422.0,4655,0,43.0,2,-2.020833333333333
Mark Travers,72,18,0,0,2,90,0,0,4,52501.0,1836,0,43.0,2,-1.9803921568627447
Mark Travers,72,19,0,0,3,90,0,0,3,49902.0,-2570,0,43.0,2,-2.6111111111111107
Mark Travers,72,20,0,0,0,0,0,0,0,49233.0,-920,0,43.0,0,-0.6842105263157894
Mark Travers,72,21,0,0,0,0,0,0,0,48742.0,-652,0,43.0,0,-0.0833333333333332
Mark Travers,72,22,0,0,0,0,0,0,0,45937.0,-2869,0,43.0,0,0.5238095238095238
Mark Travers,72,23,0,0,0,0,0,0,0,44847.0,-1238,0,42.0,0,1.1363636363636365
Mark Travers,72,24,0,0,0,0,0,0,0,44228.0,-727,0,42.0,0,1.0869565217391304
Mark Travers,72,25,0,0,0,0,0,0,0,43506.0,-873,0,42.0,0,1.0416666666666667
Mark Travers,72,26,0,0,0,0,0,0,0,43094.0,-439,0,42.0,0,1.0
Mark Travers,72,27,0,0,0,0,0,0,0,42689.0,-461,0,42.0,0,0.9615384615384616
Mark Travers,72,28,0,0,0,0,0,0,0,42180.0,-571,0,42.0,0,0.925925925925926
Mark Travers,72,29,0,0,0,0,0,0,0,41519.0,-719,0,42.0,0,0.8928571428571429
Mark Travers,72,29,0,0,0,0,0,0,0,41519.0,-719,0,42.0,0,0.8620689655172413
Mark Travers,72,30,0,0,0,0,0,0,0,41127.0,-456,0,42.0,0,0.8333333333333334
Mark Travers,72,31,0,0,0,0,0,0,0,40971.0,-217,0,42.0,0,0.8064516129032258
Mark Travers,72,32,0,0,0,0,0,0,0,41072.0,-127,0,42.0,0,0.78125
Mark Travers,72,33,0,0,0,0,0,0,0,40740.0,-162,0,42.0,0,0.7575757575757576
Mark Travers,72,34,0,0,0,0,0,0,0,40722.0,-86,0,42.0,0,0.7352941176470589
Mark Travers,72,35,0,0,0,0,0,0,0,40686.0,-56,0,42.0,0,0.7142857142857143
Mark Travers,72,36,0,0,0,0,0,0,0,40615.0,-123,0,41.0,0,0.6944444444444444
Mark Travers,72,37,0,0,0,0,0,0,0,41102.0,331,0,41.0,0,0.6756756756756757
Mark Travers,72,38,0,0,1,90,0,0,5,40807.0,-216,0,41.0,3,0.7368421052631579
Will Dennis,77,1,0,0,0,0,0,0,0,53891.0,0,0,40.0,0,0.0
Will Dennis,77,2,0,0,0,0,0,0,0,60976.0,60,0,40.0,0,0.0
Will Dennis,77,3,0,0,0,0,0,0,0,61080.0,-2049,0,40.0,0,0.0
Will Dennis,77,4,0,0,0,0,0,0,0,60488.0,-1943,0,40.0,0,0.0
Will Dennis,77,5,0,0,0,0,0,0,0,59876.0,-1495,0,40.0,0,0.0
Will Dennis,77,6,0,0,0,0,0,0,0,58608.0,-2113,0,40.0,0,0.0
Will Dennis,77,8,0,0,0,0,0,0,0,57625.0,-1229,0,40.0,0,0.0
Will Dennis,77,9,0,0,0,0,0,0,0,56841.0,-822,0,40.0,0,0.0
Will Dennis,77,10,0,0,0,0,0,0,0,57414.0,165,0,40.0,0,0.0
Will Dennis,77,11,0,0,0,0,0,0,0,55659.0,-1881,0,40.0,0,0.0
Will Dennis,77,12,0,0,0,0,0,0,0,53659.0,-1547,0,40.0,0,0.0
Will Dennis,77,13,0,0,0,0,0,0,0,53012.0,-1414,0,40.0,0,0.0
Will Dennis,77,14,0,0,0,0,0,0,0,53163.0,-53,0,40.0,0,0.0
Will Dennis,77,15,0,0,0,0,0,0,0,54100.0,357,0,39.0,0,0.0
Will Dennis,77,16,0,0,0,0,0,0,0,58144.0,3516,0,39.0,0,0.0
Will Dennis,77,17,0,0,0,0,0,0,0,61788.0,3548,0,39.0,0,0.0
Will Dennis,77,18,0,0,0,0,0,0,0,61298.0,-484,0,39.0,0,0.0
Will Dennis,77,19,0,0,0,0,0,0,0,60266.0,-1066,0,39.0,0,0.0
Will Dennis,77,20,0,0,0,0,0,0,0,59519.0,-929,0,39.0,0,0.0
Will Dennis,77,21,0,0,0,0,0,0,0,58802.0,-682,0,39.0,0,0.0
Will Dennis,77,22,0,0,0,0,0,0,0,55368.0,-3353,0,39.0,0,0.0
Will Dennis,77,23,0,0,0,0,0,0,0,53418.0,-2021,0,39.0,0,0.0
Will Dennis,77,24,0,0,0,0,0,0,0,52082.0,-1362,0,39.0,0,0.0
Will Dennis,77,25,0,0,0,0,0,0,0,49226.0,-2275,0,39.0,0,0.0
Will Dennis,77,26,0,0,0,0,0,0,0,48613.0,-1269,0,39.0,0,0.0
Will Dennis,77,27,0,0,0,0,0,0,0,47376.0,-1216,0,39.0,0,0.0
Will Dennis,77,28,0,0,0,0,0,0,0,45981.0,-1178,0,39.0,0,0.0
Will Dennis,77,29,0,0,0,0,0,0,0,44447.0,-1691,0,39.0,0,0.0
Will Dennis,77,29,0,0,0,0,0,0,0,44447.0,-1691,0,39.0,0,0.0
Will Dennis,77,30,0,0,0,0,0,0,0,44037.0,-526,0,39.0,0,0.0
Will Dennis,77,31,0,0,0,0,0,0,0,43592.0,-449,0,39.0,0,0.0
Will Dennis,77,32,0,0,0,0,0,0,0,43121.0,-398,0,39.0,0,0.0
Will Dennis,77,33,0,0,0,0,0,0,0,42736.0,-454,0,39.0,0,0.0
Will Dennis,77,34,0,0,0,0,0,0,0,42180.0,-514,0,39.0,0,0.0
Will Dennis,77,35,0,0,0,0,0,0,0,41836.0,-387,0,39.0,0,0.0
Will Dennis,77,36,0,0,0,0,0,0,0,41504.0,-333,0,39.0,0,0.0
Will Dennis,77,37,0,0,0,0,0,0,0,41055.0,-433,0,39.0,0,0.0
Will Dennis,77,38,0,0,0,0,0,0,0,40612.0,-414,0,39.0,0,0.0
David Raya Martin,81,1,0,0,2,90,0,0,3,495719.0,0,0,45.0,2,0.0
David Raya Martin,81,2,0,1,0,90,0,0,4,493521.0,-18230,0,45.0,7,0.0
David Raya Martin,81,3,0,0,3,90,0,0,6,579074.0,61062,0,45.0,3,0.0
David Raya Martin,81,4,2,0,1,90,0,0,6,611992.0,21445,0,45.0,6,0.5
David Raya Martin,81,5,0,0,1,90,0,0,3,634308.0,13586,0,45.0,3,-1.1333333333333329
David Raya Martin,81,6,0,0,2,90,0,0,4,676343.0,30697,0,45.0,2,-0.1666666666666665
David Raya Martin,81,8,0,0,3,90,0,0,4,655913.0,-17529,0,45.0,2,-0.0952380952380949
David Raya Martin,81,9,0,1,0,90,0,0,0,729000.0,47918,0,45.0,6,1.5416666666666663
David Raya Martin,81,10,0,0,5,90,0,0,2,743449.0,14472,0,45.0,0,0.1111111111111111
David Raya Martin,81,11,2,1,0,90,0,0,7,729615.0,-15180,0,45.0,10,1.4333333333333331
David Raya Martin,81,12,3,1,0,90,0,0,5,719021.0,22638,0,45.0,10,-0.6969696969696964
