name,element,GW,bonus,clean_sheets,goals_conceded,minutes,own_goals,penalties_saved,saves,selected,value,transfers_balance,yellow_cards,total_points,mean_reversion
Jean-Philippe Mateta,168,1,0,0,1,32,0,0,0,67462.0,55.0,0,0,1,0.0
Jean-Philippe Mateta,168,2,0,0,0,0,0,0,0,62483.0,55.0,-8770,0,0,0.0
Jean-Philippe Mateta,168,3,0,0,0,20,0,0,0,56793.0,54.0,-7758,0,5,0.0
Jean-Philippe Mateta,168,4,0,0,1,16,0,0,0,65783.0,54.0,4615,1,0,-0.5
Jean-Philippe Mateta,168,5,0,0,0,53,0,0,0,60934.0,54.0,-5809,0,1,-0.2666666666666668
Jean-Philippe Mateta,168,6,0,1,0,62,0,0,0,53183.0,54.0,-8665,0,2,-0.5
Jean-Philippe Mateta,168,9,0,0,1,6,0,0,0,45529.0,53.0,-1029,0,1,0.4285714285714286
Jean-Philippe Mateta,168,10,0,0,0,4,0,0,0,44314.0,53.0,-1670,0,1,0.0416666666666667
Jean-Philippe Mateta,168,11,0,0,0,13,0,0,0,43222.0,52.0,-1474,0,1,0.0
Jean-Philippe Mateta,168,12,0,0,0,9,0,0,0,43993.0,52.0,-282,0,1,0.3
Jean-Philippe Mateta,168,13,0,0,2,28,0,0,0,43070.0,52.0,-454,1,0,0.1818181818181818
Jean-Philippe Mateta,168,14,0,0,0,0,0,0,0,42269.0,52.0,-1137,0,0,0.4166666666666666
Jean-Philippe Mateta,168,15,0,0,0,0,0,0,0,43657.0,52.0,948,0,0,0.6666666666666667
Jean-Philippe Mateta,168,16,0,0,0,31,0,0,0,46523.0,52.0,2508,0,1,1.0
Jean-Philippe Mateta,168,17,0,0,0,0,0,0,0,48521.0,52.0,1616,0,0,0.6000000000000001
Jean-Philippe Mateta,168,18,0,0,0,16,0,0,0,47041.0,52.0,-1625,0,1,0.6041666666666667
Jean-Philippe Mateta,168,19,0,0,2,29,0,0,0,45114.0,52.0,-1996,0,1,0.2745098039215686
Jean-Philippe Mateta,168,20,0,0,0,21,0,0,0,43783.0,51.0,-1649,0,1,0.2777777777777778
Jean-Philippe Mateta,168,20,0,0,1,55,0,0,0,43783.0,51.0,-1649,0,1,-0.0526315789473684
Jean-Philippe Mateta,168,21,0,0,0,25,0,0,0,41998.0,51.0,-1701,0,1,-0.05
Jean-Philippe Mateta,168,22,0,0,0,7,0,0,0,40451.0,51.0,-1669,0,1,-0.0476190476190476
Jean-Philippe Mateta,168,23,0,0,1,70,0,0,0,39848.0,51.0,-710,0,2,0.0
Jean-Philippe Mateta,168,24,0,1,0,79,0,0,0,39453.0,51.0,-511,0,2,-0.289855072463768
Jean-Philippe Mateta,168,25,0,1,0,70,0,0,0,40085.0,51.0,176,0,2,-0.5833333333333335
Jean-Philippe Mateta,168,26,0,0,0,23,0,0,0,41239.0,51.0,1356,0,1,-0.92
Jean-Philippe Mateta,168,27,0,0,0,0,0,0,0,41444.0,51.0,-60,0,0,-0.6282051282051282
Jean-Philippe Mateta,168,27,0,0,0,11,0,0,0,41444.0,51.0,-60,0,1,0.0370370370370369
Jean-Philippe Mateta,168,28,0,0,0,0,0,0,0,39946.0,51.0,-1175,0,0,0.3333333333333333
Jean-Philippe Mateta,168,29,3,0,0,4,0,0,0,39151.0,51.0,-990,1,7,0.8735632183908046
Jean-Philippe Mateta,168,30,0,0,0,10,0,0,0,40248.0,51.0,879,0,1,-1.4666666666666666
Jean-Philippe Mateta,168,31,0,0,0,1,0,0,0,41120.0,51.0,781,0,1,-1.4731182795698925
Jean-Philippe Mateta,168,32,0,0,0,19,0,0,0,41227.0,51.0,-74,0,1,-1.8125
Jean-Philippe Mateta,168,33,0,0,1,1,0,0,0,40696.0,51.0,-424,0,1,0.1818181818181818
Jean-Philippe Mateta,168,34,0,0,0,0,0,0,0,41229.0,51.0,292,0,0,0.1470588235294117
Jean-Philippe Mateta,168,35,0,0,0,0,0,0,0,40304.0,51.0,-787,0,0,0.4476190476190477
Jean-Philippe Mateta,168,36,0,0,0,0,0,0,0,39776.0,51.0,-581,0,0,0.75
Jean-Philippe Mateta,168,37,0,0,0,10,0,0,0,39882.0,51.0,45,0,1,1.0810810810810811
Jean-Philippe Mateta,168,38,0,0,0,23,0,0,0,39579.0,51.0,-294,0,1,0.7456140350877194
Salomón Rondón,177,1,0,0,0,0,0,0,0,15143.0,50.0,0,0,0,0.0
Salomón Rondón,177,2,0,0,1,26,0,0,0,30948.0,50.0,5268,0,1,0.0
Salomón Rondón,177,3,0,0,0,56,0,0,0,46658.0,50.0,7550,0,1,0.0
Salomón Rondón,177,4,0,0,0,4,0,0,0,53347.0,50.0,1614,0,1,0.0833333333333333
Salomón Rondón,177,5,0,0,0,0,0,0,0,56420.0,50.0,-981,0,0,-0.4
Salomón Rondón,177,6,0,0,0,0,0,0,0,53193.0,50.0,-5803,0,0,-0.1666666666666666
Salomón Rondón,177,8,0,0,0,1,0,0,0,50648.0,50.0,-1320,0,1,0.23809523809523805
Salomón Rondón,177,9,0,0,0,1,0,0,0,52413.0,50.0,20,0,1,0.2916666666666667
Salomón Rondón,177,10,0,0,0,6,0,0,0,57055.0,50.0,3168,0,1,0.0
Salomón Rondón,177,11,0,0,1,9,0,0,0,57788.0,50.0,46,0,1,-0.3
Salomón Rondón,177,12,0,0,0,0,0,0,0,57800.0,50.0,-1230,0,0,-0.3636363636363636
Salomón Rondón,177,13,0,0,0,0,0,0,0,57572.0,50.0,-68,0,0,-0.0833333333333332
Salomón Rondón,177,14,0,0,0,0,0,0,0,55712.0,50.0,-2469,0,0,0.2051282051282051
Salomón Rondón,177,15,0,0,0,0,0,0,0,55171.0,50.0,-1143,0,0,0.5
Salomón Rondón,177,16,0,0,0,0,0,0,0,55328.0,49.0,-279,0,0,0.4666666666666667
Salomón Rondón,177,17,0,0,0,0,0,0,0,55011.0,49.0,-1022,0,0,0.4375
Salomón Rondón,177,18,0,0,0,0,0,0,0,50148.0,49.0,-4786,0,0,0.4117647058823529
Salomón Rondón,177,19,0,0,0,0,0,0,0,47868.0,49.0,-2318,0,0,0.3888888888888889
Salomón Rondón,177,20,0,0,0,0,0,0,0,45222.0,49.0,-2622,0,0,0.3684210526315789
Salomón Rondón,177,21,0,0,0,0,0,0,0,43748.0,49.0,-1536,0,0,0.35
Salomón Rondón,177,22,0,0,0,0,0,0,0,42010.0,49.0,-1716,0,0,0.3333333333333333
Salomón Rondón,177,23,0,0,0,0,0,0,0,41278.0,49.0,-767,0,0,0.3181818181818182
Salomón Rondón,177,24,0,0,0,0,0,0,0,40673.0,49.0,-622,0,0,0.3043478260869565
Salomón Rondón,177,25,0,0,0,0,0,0,0,40106.0,49.0,-502,0,0,0.2916666666666667
Salomón Rondón,177,25,0,0,0,0,0,0,0,40106.0,49.0,-502,0,0,0.28
Salomón Rondón,177,26,0,0,0,0,0,0,0,39765.0,49.0,-415,0,0,0.2692307692307692
Salomón Rondón,177,27,0,0,0,0,0,0,0,39372.0,49.0,-395,0,0,0.2592592592592592
Salomón Rondón,177,28,0,0,0,0,0,0,0,39078.0,49.0,-292,0,0,0.25
Salomón Rondón,177,29,0,0,0,0,0,0,0,38816.0,49.0,-275,0,0,0.2413793103448276
Salomón Rondón,177,30,0,0,0,0,0,0,0,38610.0,49.0,-205,0,0,0.2333333333333333
Salomón Rondón,177,31,0,0,0,0,0,0,0,38458.0,49.0,-163,0,0,0.2258064516129032
Salomón Rondón,177,32,0,0,0,0,0,0,0,38321.0,49.0,-133,0,0,0.21875
Salomón Rondón,177,33,0,0,0,0,0,0,0,38244.0,49.0,-86,0,0,0.2121212121212121
Salomón Rondón,177,34,0,0,0,0,0,0,0,38143.0,49.0,-98,0,0,0.2058823529411764
Salomón Rondón,177,35,0,0,0,0,0,0,0,37998.0,49.0,-146,0,0,0.2
Salomón Rondón,177,36,0,0,0,0,0,0,0,37915.0,49.0,-85,0,0,0.1944444444444444
Salomón Rondón,177,37,0,0,0,0,0,0,0,37835.0,49.0,-80,0,0,0.1891891891891892
Salomón Rondón,177,38,0,0,0,0,0,0,0,37767.0,49.0,-71,0,0,0.1842105263157894
Dominic Calvert-Lewin,191,1,0,0,0,0,0,0,0,52185.0,80.0,0,0,0,0.0
Dominic Calvert-Lewin,191,2,0,0,0,0,0,0,0,34136.0,80.0,-18059,0,0,0.0
Dominic Calvert-Lewin,191,3,0,0,0,0,0,0,0,27585.0,79.0,-7361,0,0,0.0
Dominic Calvert-Lewin,191,4,0,0,0,0,0,0,0,24958.0,79.0,-3104,0,0,0.0
Dominic Calvert-Lewin,191,5,0,0,0,0,0,0,0,23668.0,79.0,-1526,0,0,0.0
Dominic Calvert-Lewin,191,6,0,0,0,0,0,0,0,22397.0,79.0,-1389,0,0,0.0
Dominic Calvert-Lewin,191,8,0,0,0,0,0,0,0,21588.0,79.0,-267,0,0,0.0
Dominic Calvert-Lewin,191,9,0,0,0,0,0,0,0,21254.0,79.0,-447,0,0,0.0
Dominic Calvert-Lewin,191,10,0,0,0,14,0,0,0,20933.0,79.0,-381,0,1,0.1111111111111111
Dominic Calvert-Lewin,191,11,0,0,1,24,0,0,0,21962.0,79.0,617,0,1,-0.1333333333333333
Dominic Calvert-Lewin,191,12,0,0,1,72,0,0,0,24245.0,79.0,1061,1,1,-0.3939393939393939
Dominic Calvert-Lewin,191,13,2,1,0,77,0,0,0,25835.0,79.0,2010,0,8,-0.0833333333333333
Dominic Calvert-Lewin,191,14,0,1,0,90,0,0,0,60079.0,79.0,32450,0,2,-2.333333333333333
Dominic Calvert-Lewin,191,15,0,0,1,60,0,0,0,147279.0,79.0,83471,0,2,-2.595238095238096
Dominic Calvert-Lewin,191,16,0,0,0,0,0,0,0,59734.0,79.0,-84379,0,0,-3.0
Dominic Calvert-Lewin,191,17,0,0,0,0,0,0,0,35594.0,79.0,-25222,0,0,-0.3958333333333332
Dominic Calvert-Lewin,191,18,0,0,1,69,0,0,0,32529.0,79.0,-3247,0,2,0.3333333333333333
Dominic Calvert-Lewin,191,19,0,0,4,82,0,0,0,36954.0,79.0,3907,0,2,0.3888888888888889
Dominic Calvert-Lewin,191,20,0,0,2,90,0,0,0,41897.0,79.0,4043,0,2,-0.2280701754385963
Dominic Calvert-Lewin,191,21,0,0,2,90,0,0,0,38827.0,79.0,-3466,0,2,-0.8500000000000001
Dominic Calvert-Lewin,191,22,0,1,0,61,0,0,0,38743.0,79.0,-861,0,2,-0.8095238095238095
Dominic Calvert-Lewin,191,23,0,0,0,0,0,0,0,36904.0,79.0,-1957,0,0,-0.8636363636363635
Dominic Calvert-Lewin,191,24,0,0,0,0,0,0,0,34543.0,79.0,-2415,0,0,-0.2463768115942028
Dominic Calvert-Lewin,191,25,0,0,0,0,0,0,0,33440.0,79.0,-1301,0,0,0.3750000000000001
Dominic Calvert-Lewin,191,25,0,0,0,0,0,0,0,33440.0,79.0,-1301,0,0,1.0
Dominic Calvert-Lewin,191,26,0,0,0,0,0,0,0,32380.0,79.0,-950,0,0,0.9615384615384616
Dominic Calvert-Lewin,191,27,0,0,0,0,0,0,0,31893.0,79.0,-509,0,0,0.9259259259259259
Dominic Calvert-Lewin,191,28,0,0,0,0,0,0,0,31539.0,79.0,-356,0,0,0.8928571428571429
Dominic Calvert-Lewin,191,29,0,0,0,0,0,0,0,31273.0,79.0,-304,0,0,0.8620689655172413
Dominic Calvert-Lewin,191,30,0,0,0,0,0,0,0,31129.0,79.0,-176,0,0,0.8333333333333334
Dominic Calvert-Lewin,191,31,0,0,0,0,0,0,0,31078.0,79.0,-62,0,0,0.8064516129032258
Dominic Calvert-Lewin,191,32,0,1,0,90,0,0,0,31195.0,79.0,55,1,1,0.8125
Dominic Calvert-Lewin,191,33,0,0,4,81,0,0,0,31332.0,79.0,111,0,2,0.5151515151515151
Dominic Calvert-Lewin,191,34,0,0,2,90,0,0,0,31664.0,79.0,234,0,6,0.0
Dominic Calvert-Lewin,191,35,0,0,1,86,0,0,0,32748.0,79.0,827,1,4,-1.9142857142857144
Dominic Calvert-Lewin,191,36,0,0,2,45,0,0,0,34055.0,79.0,1123,0,1,-2.916666666666667
Dominic Calvert-Lewin,191,37,0,0,1,45,0,0,0,34139.0,79.0,55,0,1,-2.5855855855855854
Dominic Calvert-Lewin,191,38,0,0,0,0,0,0,0,33819.0,79.0,-323,0,0,-0.9473684210526316
Aleksandar Mitrović,210,1,3,0,2,90,0,0,0,509091.0,65.0,0,0,13,0.0
Aleksandar Mitrović,210,2,0,1,0,90,0,0,0,1450647.0,66.0,559309,1,-1,0.0
Aleksandar Mitrović,210,3,0,0,2,90,0,0,0,1545465.0,66.0,38357,0,6,0.0
Aleksandar Mitrović,210,4,1,0,2,90,0,0,0,1688549.0,66.0,61232,0,7,0.25
Aleksandar Mitrović,210,5,3,0,1,90,0,0,0,1973096.0,67.0,213534,0,9,2.8
Aleksandar Mitrović,210,6,0,0,2,90,0,0,0,2410828.0,68.0,353916,1,5,-0.833333333333333
Aleksandar Mitrović,210,8,0,0,2,89,0,0,0,3297573.0,69.0,511912,0,2,-1.1428571428571432
Aleksandar Mitrović,210,9,0,0,2,36,0,0,0,3413332.0,69.0,214220,1,0,-0.208333333333333
Aleksandar Mitrović,210,10,0,0,0,0,0,0,0,2588974.0,68.0,-804770,0,0,2.222222222222222
Aleksandar Mitrović,210,11,1,0,2,90,0,0,0,2288993.0,67.0,-317886,0,7,4.133333333333333
Aleksandar Mitrović,210,12,0,1,0,84,0,0,0,3021894.0,67.0,346323,0,6,2.575757575757576
Aleksandar Mitrović,210,13,0,0,2,90,0,0,0,2725040.0,68.0,65688,0,6,0.666666666666667
Aleksandar Mitrović,210,14,0,1,0,90,0,0,0,2961649.0,69.0,218318,1,1,-1.6410256410256403
Aleksandar Mitrović,210,15,0,0,0,0,0,0,0,2898128.0,69.0,-67623,0,0,0.0238095238095237
Aleksandar Mitrović,210,16,0,0,0,0,0,0,0,2185436.0,68.0,-707423,0,0,1.7333333333333332
Aleksandar Mitrović,210,17,3,1,0,84,0,0,0,2007226.0,68.0,-198486,0,15,4.416666666666667
Aleksandar Mitrović,210,18,0,0,1,90,0,0,0,2811141.0,70.0,788009,0,0,-0.5294117647058822
Aleksandar Mitrović,210,19,0,1,0,90,0,0,0,3777005.0,71.0,947878,1,5,-0.5
Aleksandar Mitrović,210,19,0,0,0,0,0,0,0,3777005.0,71.0,947878,0,0,-2.4035087719298245
Aleksandar Mitrović,210,20,0,0,1,90,0,0,0,3701805.0,72.0,-44143,0,0,2.3833333333333333
Aleksandar Mitrović,210,21,0,0,1,90,0,0,0,3441604.0,71.0,-291132,0,2,2.2857142857142856
Aleksandar Mitrović,210,22,0,1,0,90,0,0,0,3015744.0,70.0,-427876,0,2,3.196969696969697
Aleksandar Mitrović,210,23,0,1,0,83,0,0,0,2960828.0,70.0,-67758,0,2,2.449275362318841
Aleksandar Mitrović,210,24,0,0,0,0,0,0,0,2621633.0,69.0,-341780,0,0,1.625
Aleksandar Mitrović,210,25,0,0,0,0,0,0,0,2103398.0,68.0,-410083,0,0,2.1466666666666665
Aleksandar Mitrović,210,26,0,0,3,90,0,0,0,2061243.0,68.0,-166601,1,1,2.717948717948718
Aleksandar Mitrović,210,27,0,0,3,90,0,0,0,1898109.0,67.0,-163198,0,2,3.0
Aleksandar Mitrović,210,29,0,0,0,0,0,0,0,1584301.0,66.0,-181793,0,0,2.2142857142857144
Aleksandar Mitrović,210,30,0,0,0,0,0,0,0,1483811.0,66.0,-106627,0,0,2.103448275862069
Aleksandar Mitrović,210,31,0,0,0,0,0,0,0,1427375.0,66.0,-57050,0,0,2.333333333333333
Aleksandar Mitrović,210,32,0,0,0,0,0,0,0,1393951.0,66.0,-32973,0,0,2.9032258064516134
Aleksandar Mitrović,210,33,0,0,0,0,0,0,0,1380580.0,66.0,-15459,0,0,2.8125
Aleksandar Mitrović,210,34,0,0,0,0,0,0,0,1363866.0,66.0,-16324,0,0,2.727272727272727
Aleksandar Mitrović,210,34,0,0,0,0,0,0,0,1363866.0,66.0,-16324,0,0,2.647058823529412
Aleksandar Mitrović,210,35,0,0,0,0,0,0,0,1343547.0,66.0,-20474,0,0,2.5714285714285716
Aleksandar Mitrović,210,36,0,0,0,25,0,0,0,1347804.0,66.0,2994,0,5,2.6388888888888893
Aleksandar Mitrović,210,37,3,0,2,90,0,0,0,1394979.0,66.0,43964,0,13,1.252252252252252
Aleksandar Mitrović,210,38,0,0,2,79,0,0,0,1439689.0,66.0,43579,1,-1,-3.1842105263157894
Rodrigo Muniz Carvalho,218,1,0,0,0,0,0,0,0,10991.0,55.0,0,0,0,0.0
Rodrigo Muniz Carvalho,218,2,0,0,0,0,0,0,0,11995.0,55.0,-1444,0,0,0.0
Rodrigo Muniz Carvalho,218,3,0,0,0,0,0,0,0,11672.0,54.0,-1427,0,0,0.0
Rodrigo Muniz Carvalho,218,4,0,0,0,0,0,0,0,9000.0,54.0,-2877,0,0,0.0
Rodrigo Muniz Carvalho,218,5,0,0,0,0,0,0,0,7116.0,54.0,-1968,0,0,0.0
Rodrigo Muniz Carvalho,218,6,0,0,0,0,0,0,0,5732.0,54.0,-1412,0,0,0.0
Rodrigo Muniz Carvalho,218,8,0,0,0,0,0,0,0,4881.0,54.0,-226,0,0,0.0
Rodrigo Muniz Carvalho,218,9,0,0,0,0,0,0,0,4628.0,54.0,-296,0,0,0.0
Rodrigo Muniz Carvalho,218,10,0,0,0,0,0,0,0,4401.0,54.0,-228,0,0,0.0
Rodrigo Muniz Carvalho,218,11,0,0,0,0,0,0,0,4277.0,54.0,-128,0,0,0.0
Rodrigo Muniz Carvalho,218,12,0,0,0,0,0,0,0,4174.0,54.0,-89,0,0,0.0
Rodrigo Muniz Carvalho,218,13,0,0,0,0,0,0,0,4128.0,54.0,-65,0,0,0.0
Rodrigo Muniz Carvalho,218,14,0,0,0,0,0,0,0,4047.0,54.0,-81,0,0,0.0
Rodrigo Muniz Carvalho,218,15,0,0,0,0,0,0,0,3979.0,54.0,-69,0,0,0.0
Rodrigo Muniz Carvalho,218,16,0,0,0,0,0,0,0,3933.0,54.0,-45,0,0,0.0
Rodrigo Muniz Carvalho,218,17,0,0,0,0,0,0,0,3849.0,54.0,-85,0,0,0.0
Rodrigo Muniz Carvalho,218,18,0,0,0,0,0,0,0,3829.0,54.0,-23,0,0,0.0
Rodrigo Muniz Carvalho,218,19,0,0,0,0,0,0,0,3818.0,54.0,-12,0,0,0.0
Rodrigo Muniz Carvalho,218,19,0,0,0,0,0,0,0,3818.0,54.0,-12,0,0,0.0
Rodrigo Muniz Carvalho,218,20,0,0,0,0,0,0,0,3789.0,54.0,-29,0,0,0.0
Rodrigo Muniz Carvalho,218,21,0,0,0,0,0,0,0,3774.0,54.0,-15,0,0,0.0
Rodrigo Muniz Carvalho,218,22,0,0,0,0,0,0,0,3744.0,54.0,-29,0,0,0.0
Rodrigo Muniz Carvalho,218,23,0,0,0,0,0,0,0,3728.0,54.0,-18,0,0,0.0
Rodrigo Muniz Carvalho,218,24,0,0,0,0,0,0,0,3712.0,54.0,-16,0,0,0.0
Rodrigo Muniz Carvalho,218,25,0,0,0,0,0,0,0,3699.0,54.0,-11,0,0,0.0
Rodrigo Muniz Carvalho,218,26,0,0,0,0,0,0,0,3689.0,54.0,-12,0,0,0.0
Rodrigo Muniz Carvalho,218,27,0,0,0,0,0,0,0,3678.0,54.0,-10,0,0,0.0
Rodrigo Muniz Carvalho,218,29,0,0,0,0,0,0,0,3667.0,54.0,-3,0,0,0.0
Rodrigo Muniz Carvalho,218,30,0,0,0,0,0,0,0,3662.0,54.0,-5,0,0,0.0
Rodrigo Muniz Carvalho,218,31,0,0,0,0,0,0,0,3654.0,54.0,-8,0,0,0.0
Rodrigo Muniz Carvalho,218,32,0,0,0,0,0,0,0,3652.0,54.0,-4,0,0,0.0
Rodrigo Muniz Carvalho,218,33,0,0,0,0,0,0,0,3651.0,54.0,-1,0,0,0.0
Rodrigo Muniz Carvalho,218,34,0,0,0,0,0,0,0,3651.0,54.0,0,0,0,0.0
Rodrigo Muniz Carvalho,218,34,0,0,0,0,0,0,0,3651.0,54.0,0,0,0,0.0
Rodrigo Muniz Carvalho,218,35,0,0,0,0,0,0,0,3646.0,54.0,-4,0,0,0.0
Rodrigo Muniz Carvalho,218,36,0,0,0,0,0,0,0,3642.0,54.0,-5,0,0,0.0
Rodrigo Muniz Carvalho,218,37,0,0,0,0,0,0,0,3638.0,54.0,-3,0,0,0.0
Rodrigo Muniz Carvalho,218,38,0,0,0,0,0,0,0,3638.0,54.0,-1,0,0,0.0
Jay Stansfield,219,1,0,0,0,0,0,0,0,96347.0,45.0,0,0,0,0.0
Jay Stansfield,219,2,0,0,0,7,0,0,0,103635.0,45.0,-4908,0,1,0.0
Jay Stansfield,219,3,0,0,2,76,0,0,0,120797.0,45.0,6206,0,5,0.0
Jay Stansfield,219,4,0,0,0,2,0,0,0,231895.0,45.0,86643,0,1,-0.25
Jay Stansfield,219,5,0,0,0,0,0,0,0,312361.0,45.0,66830,0,0,-0.9333333333333336
Jay Stansfield,219,6,0,0,0,0,0,0,0,311599.0,45.0,-4406,0,0,-0.8333333333333333
Jay Stansfield,219,8,0,0,0,0,0,0,0,192101.0,45.0,-59161,0,0,0.6666666666666667
Jay Stansfield,219,9,0,0,0,0,0,0,0,172205.0,45.0,-36808,0,0,0.875
Jay Stansfield,219,10,0,0,0,0,0,0,0,150091.0,45.0,-22428,0,0,0.7777777777777778
Jay Stansfield,219,11,0,0,0,0,0,0,0,137102.0,45.0,-13347,0,0,0.7
Jay Stansfield,219,12,0,0,0,0,0,0,0,119043.0,45.0,-12692,0,0,0.6363636363636364
Jay Stansfield,219,13,0,0,0,0,0,0,0,118689.0,45.0,-6708,0,0,0.5833333333333334
Jay Stansfield,219,14,0,0,0,0,0,0,0,110973.0,45.0,-7680,0,0,0.5384615384615384
Jay Stansfield,219,15,0,0,0,0,0,0,0,104982.0,45.0,-5978,0,0,0.5
Jay Stansfield,219,16,0,0,0,0,0,0,0,101106.0,45.0,-3993,0,0,0.4666666666666667
Jay Stansfield,219,17,0,0,0,0,0,0,0,89156.0,45.0,-12024,0,0,0.4375
Jay Stansfield,219,18,0,0,0,0,0,0,0,87428.0,45.0,-1771,0,0,0.4117647058823529
Jay Stansfield,219,19,0,0,0,0,0,0,0,86226.0,45.0,-1204,0,0,0.3888888888888889
Jay Stansfield,219,19,0,0,0,0,0,0,0,86226.0,45.0,-1204,0,0,0.3684210526315789
Jay Stansfield,219,20,0,0,0,0,0,0,0,84488.0,45.0,-1693,0,0,0.35
Jay Stansfield,219,21,0,0,0,0,0,0,0,83231.0,45.0,-1304,0,0,0.3333333333333333
Jay Stansfield,219,22,0,0,0,0,0,0,0,81472.0,45.0,-1745,0,0,0.3181818181818182
Jay Stansfield,219,23,0,0,0,0,0,0,0,80572.0,45.0,-929,0,0,0.3043478260869565
Jay Stansfield,219,24,0,0,0,0,0,0,0,79822.0,45.0,-775,0,0,0.2916666666666667
Jay Stansfield,219,25,0,0,0,0,0,0,0,78936.0,45.0,-752,0,0,0.28
Jay Stansfield,219,26,0,0,0,0,0,0,0,78532.0,45.0,-542,0,0,0.2692307692307692
Jay Stansfield,219,27,0,0,0,0,0,0,0,77947.0,45.0,-581,0,0,0.2592592592592592
Jay Stansfield,219,29,0,0,0,0,0,0,0,77056.0,45.0,-447,0,0,0.25
Jay Stansfield,219,30,0,0,0,0,0,0,0,76753.0,45.0,-329,0,0,0.2413793103448276
Jay Stansfield,219,31,0,0,0,0,0,0,0,76427.0,45.0,-319,0,0,0.2333333333333333
Jay Stansfield,219,32,0,0,0,0,0,0,0,76157.0,45.0,-250,0,0,0.2258064516129032
Jay Stansfield,219,33,0,0,0,0,0,0,0,76042.0,45.0,-154,0,0,0.21875
Jay Stansfield,219,34,0,0,0,0,0,0,0,75838.0,45.0,-196,0,0,0.2121212121212121
Jay Stansfield,219,34,0,0,0,0,0,0,0,75838.0,45.0,-196,0,0,0.2058823529411764
Jay Stansfield,219,35,0,0,0,0,0,0,0,75562.0,45.0,-278,0,0,0.2
Jay Stansfield,219,36,0,0,0,0,0,0,0,75383.0,45.0,-180,0,0,0.1944444444444444
Jay Stansfield,219,37,0,0,0,0,0,0,0,75213.0,45.0,-164,0,0,0.1891891891891892
Jay Stansfield,219,38,0,0,0,0,0,0,0,75076.0,45.0,-144,0,0,0.1842105263157894
Patrick Bamford,227,1,0,0,1,83,0,0,0,110859.0,75.0,0,0,5,0.0
Patrick Bamford,227,2,0,0,0,27,0,0,0,139007.0,75.0,3126,0,1,0.0
Patrick Bamford,227,3,0,0,0,0,0,0,0,77105.0,74.0,-60938,0,0,0.0
Patrick Bamford,227,4,0,0,0,0,0,0,0,55525.0,73.0,-24108,0,0,-0.5
Patrick Bamford,227,5,0,0,0,14,0,0,0,46210.0,73.0,-9949,0,1,1.0666666666666669
Patrick Bamford,227,6,0,0,3,45,0,0,0,50659.0,73.0,2588,0,1,1.0
Patrick Bamford,227,9,0,0,0,22,0,0,0,45387.0,73.0,686,0,1,0.6190476190476192
Patrick Bamford,227,10,0,0,1,61,0,0,0,44936.0,73.0,-613,0,2,0.375
Patrick Bamford,227,11,0,0,0,45,0,0,0,44020.0,72.0,-1162,0,-1,-0.2222222222222221
Patrick Bamford,227,12,0,0,2,64,0,0,0,57732.0,72.0,5367,0,2,0.5333333333333333
Patrick Bamford,227,13,0,0,2,26,0,0,0,47991.0,72.0,-1722,0,1,0.1818181818181818
Patrick Bamford,227,14,0,0,0,38,0,0,0,43627.0,72.0,-4549,0,4,0.7500000000000001
Patrick Bamford,227,15,0,0,0,0,0,0,0,71516.0,72.0,25583,0,0,-1.0256410256410258
Patrick Bamford,227,16,0,0,0,0,0,0,0,47583.0,72.0,-22238,0,0,-0.4523809523809525
Patrick Bamford,227,17,0,0,0,0,0,0,0,41034.0,72.0,-7091,0,0,-0.1999999999999999
Patrick Bamford,227,18,0,0,0,0,0,0,0,39393.0,72.0,-1735,0,0,1.0625
Patrick Bamford,227,19,0,0,0,0,0,0,0,38491.0,72.0,-919,0,0,1.0
Patrick Bamford,227,20,1,0,0,23,0,0,0,38437.0,72.0,-161,0,6,1.2777777777777777
Patrick Bamford,227,21,0,0,0,11,0,0,0,49182.0,72.0,10307,0,1,-0.736842105263158
Patrick Bamford,227,22,0,0,1,66,0,0,0,82169.0,72.0,29881,0,2,-1.0333333333333334
Patrick Bamford,227,22,0,0,1,62,0,0,0,82169.0,72.0,29881,0,5,-1.5238095238095235
Patrick Bamford,227,23,0,0,0,57,0,0,0,68489.0,72.0,-11176,0,1,-1.212121212121212
Patrick Bamford,227,24,0,0,1,90,0,0,0,64168.0,72.0,-4752,0,2,-1.1884057971014492
Patrick Bamford,227,25,0,1,0,85,0,0,0,69522.0,72.0,3381,1,1,-1.2083333333333333
Patrick Bamford,227,26,0,0,0,0,0,0,0,57498.0,72.0,-10475,0,0,0.0666666666666666
Patrick Bamford,227,27,2,0,2,65,0,0,0,48298.0,72.0,-9197,0,8,0.6538461538461537
Patrick Bamford,227,28,0,0,1,66,0,0,0,56595.0,71.0,6293,0,2,-1.3333333333333333
Patrick Bamford,227,29,0,0,0,5,0,0,0,60743.0,71.0,4708,1,0,-1.7261904761904765
Patrick Bamford,227,29,0,0,1,90,0,0,0,60743.0,71.0,4708,0,2,-1.7126436781609198
Patrick Bamford,227,30,0,0,5,78,0,0,0,54645.0,71.0,-5465,0,6,0.4333333333333333
Patrick Bamford,227,31,0,0,0,0,0,0,0,52702.0,71.0,-2096,0,0,-0.9569892473118278
Patrick Bamford,227,32,0,0,1,25,0,0,0,50644.0,71.0,-1932,0,4,-0.8854166666666665
