name,element,GW,assists,bonus,goals_scored,minutes,own_goals,saves,selected,transfers_balance,yellow_cards,value,total_points,mean_reversion
Jonjo Shelvey,463,1,0,0,0,0,0,0,0.0,-285,0,5.0,0,0.0
Jonjo Shelvey,463,2,0,0,0,0,0,0,0.0,-813,0,4.9,0,0.0
Jonjo Shelvey,463,3,0,0,0,0,0,0,0.0,-1068,0,4.9,0,0.0
Jonjo Shelvey,463,4,0,0,0,0,0,0,0.0,-1346,0,4.9,0,0.0
Jonjo Shelvey,463,5,0,0,0,0,0,0,0.0,-1501,0,4.8,0,0.0
Jordan Ayew,221,1,1,0,0,90,0,0,0.4,2801,0,5.5,6,0.0
Jordan Ayew,221,2,1,0,0,180,0,0,0.4,4865,1,5.5,7,0.0
Jordan Ayew,221,3,2,0,0,270,0,0,0.5,6986,1,5.5,12,0.0
Jordan Ayew,221,4,2,0,0,360,0,0,0.5,7200,1,5.5,14,1.416666666666666
Jordan Ayew,221,5,2,0,0,384,0,0,0.4,2258,1,5.5,15,-0.1999999999999993
Jordan Clark,320,1,0,0,0,0,0,0,0.0,-280,0,5.0,0,0.0
Jordan Clark,320,2,0,0,0,0,0,0,0.0,-548,0,5.0,0,0.0
Jordan Clark,320,3,0,0,0,0,0,0,0.0,-593,0,4.9,0,0.0
Jordan Clark,320,4,0,0,0,0,0,0,0.0,-724,0,4.9,0,0.0
Jordan Clark,320,5,0,0,0,0,0,0,0.0,-715,0,4.9,0,0.0
Jordan Henderson,299,1,0,0,0,0,0,0,0.0,-334,0,5.0,0,0.0
Jordan Henderson,299,2,0,0,0,0,0,0,0.0,-539,0,5.0,0,0.0
Jordan Henderson,299,3,0,0,0,0,0,0,0.0,-606,0,5.0,0,0.0
Jordan Henderson,299,4,0,0,0,0,0,0,0.0,-694,0,5.0,0,0.0
Jordan Henderson,299,5,0,0,0,0,0,0,0.0,-719,0,5.0,0,0.0
Jorge Luiz Frello Filho,9,1,0,0,0,0,0,0,0.2,-1088,0,5.5,0,0.0
Jorge Luiz Frello Filho,9,2,0,0,0,11,0,0,0.2,-3351,0,5.5,1,0.0
Jorge Luiz Frello Filho,9,3,0,0,0,17,0,0,0.2,-4634,0,5.4,2,0.0
Jorge Luiz Frello Filho,9,4,0,0,0,18,0,0,0.2,-6345,0,5.4,3,0.5
Jorge Luiz Frello Filho,9,5,0,0,0,18,0,0,0.2,-6995,0,5.4,3,-0.19999999999999996
Josh Bowler,440,1,0,0,0,0,0,0,0.0,-94,0,4.5,0,0.0
Josh Bowler,440,2,0,0,0,0,0,0,0.0,-187,0,4.5,0,0.0
Josh Bowler,440,3,0,0,0,0,0,0,0.0,-226,0,4.5,0,0.0
Josh Bowler,440,4,0,0,0,0,0,0,0.0,-258,0,4.5,0,0.0
Josh Bowler,440,5,0,0,0,0,0,0,0.0,-271,0,4.5,0,0.0
Josh Brownhill,161,1,0,0,0,1,0,0,0.3,-2352,0,5.0,1,0.0
Josh Brownhill,161,2,0,0,0,1,0,0,0.2,-7475,0,4.9,1,0.0
Josh Brownhill,161,3,0,0,0,1,0,0,0.2,-10072,0,4.9,1,0.0
Josh Brownhill,161,4,0,0,1,46,0,0,0.2,-12050,1,4.8,6,1.25
Josh Brownhill,161,5,0,0,1,136,0,0,0.2,-12595,1,4.8,8,0.7333333333333334
Josh Cullen,165,1,0,0,0,90,0,0,0.1,35,0,5.0,2,0.0
Josh Cullen,165,2,0,0,0,90,0,0,0.1,-546,0,5.0,2,0.0
Josh Cullen,165,3,0,0,0,180,0,0,0.1,-816,1,5.0,3,0.0
Josh Cullen,165,4,1,0,0,270,0,0,0.1,-1043,1,5.0,8,1.4166666666666665
Josh Cullen,165,5,1,0,0,360,0,0,0.1,-916,2,5.0,9,0.4666666666666668
Josh Dasilva,99,1,0,0,0,0,0,0,0.1,-559,0,5.0,0,0.0
Josh Dasilva,99,2,0,0,0,9,0,0,0.1,-3360,0,5.0,1,0.0
Josh Dasilva,99,3,0,0,0,9,0,0,0.1,-5326,0,4.9,1,0.0
Josh Dasilva,99,4,0,0,0,9,0,0,0.1,-7119,0,4.8,1,0.08333333333333337
Josh Dasilva,99,5,0,0,0,9,0,0,0.0,-7795,0,4.8,1,-0.19999999999999996
João Palhinha Gonçalves,280,1,0,0,0,0,0,0,0.1,-2710,0,5.0,0,0.0
João Palhinha Gonçalves,280,2,0,0,0,23,0,0,0.1,-4611,1,5.0,0,0.0
João Palhinha Gonçalves,280,3,0,3,1,113,0,0,0.2,-1029,1,5.0,10,0.0
João Palhinha Gonçalves,280,4,0,3,1,113,0,0,0.3,4530,1,5.0,10,1.6666666666666665
João Palhinha Gonçalves,280,5,0,3,1,203,0,0,0.4,12871,1,5.0,13,-0.06666666666666732
João Victor Gomes da Silva,559,1,0,0,0,87,0,0,0.1,84,0,5.0,2,0.0
João Victor Gomes da Silva,559,2,0,0,0,141,0,0,0.1,-83,0,5.0,3,0.0
João Victor Gomes da Silva,559,3,0,0,0,231,0,0,0.1,-517,1,5.0,5,0.0
João Victor Gomes da Silva,559,4,0,0,0,311,0,0,0.1,-1059,2,5.0,6,0.6666666666666665
João Victor Gomes da Silva,559,5,0,0,0,401,0,0,0.1,-1123,2,4.9,8,0.13333333333333286
Julio Enciso,130,1,0,0,0,2,0,0,3.9,-34904,0,5.5,1,0.0
Julio Enciso,130,2,2,0,0,68,0,0,3.5,-58713,1,5.4,8,0.0
Julio Enciso,130,3,2,0,0,68,0,0,2.2,-174536,1,5.4,8,0.0
Julio Enciso,130,4,2,0,0,68,0,0,1.2,-262641,1,5.3,8,0.583333333333333
Julio Enciso,130,5,2,0,0,68,0,0,0.9,-291826,1,5.2,8,-1.4000000000000004
Justin Kluivert,72,1,0,0,0,30,0,0,0.5,-2883,0,5.0,1,0.0
Justin Kluivert,72,2,0,0,0,57,0,0,0.4,-10903,0,4.9,2,0.0
Justin Kluivert,72,3,0,0,0,116,0,0,0.3,-15021,0,4.9,3,0.0
Justin Kluivert,72,4,0,0,0,186,0,0,0.3,-19186,0,4.8,5,0.75
Justin Kluivert,72,5,0,0,0,213,0,0,0.3,-21548,0,4.8,6,0.06666666666666643
Jérémy Doku,678,3,0,0,0,0,0,0,0.0,3403,0,6.5,0,0.0
Jérémy Doku,678,4,0,0,0,75,0,0,0.1,6324,0,6.5,2,0.0
Jérémy Doku,678,5,0,2,1,164,0,0,0.7,59213,0,6.5,11,0.0
Jóhann Berg Gudmundsson,170,1,0,0,0,0,0,0,0.0,-464,0,5.0,0,0.0
Jóhann Berg Gudmundsson,170,2,0,0,0,0,0,0,0.0,-1279,0,4.9,0,0.0
Jóhann Berg Gudmundsson,170,3,1,0,0,45,0,0,0.0,-1430,0,4.9,4,0.0
Jóhann Berg Gudmundsson,170,4,1,0,0,90,0,0,0.0,-1303,1,4.9,4,0.6666666666666667
Jóhann Berg Gudmundsson,170,5,1,0,0,152,0,0,0.0,-1705,1,4.9,6,0.1333333333333333
Kacper Kozłowski,137,1,0,0,0,0,0,0,0.0,-50,0,4.5,0,0.0
Kacper Kozłowski,137,2,0,0,0,0,0,0,0.0,-83,0,4.5,0,0.0
Kacper Kozłowski,137,3,0,0,0,0,0,0,0.0,-92,0,4.5,0,0.0
Kacper Kozłowski,137,4,0,0,0,0,0,0,0.0,-105,0,4.5,0,0.0
Kacper Kozłowski,137,5,0,0,0,0,0,0,0.0,-107,0,4.5,0,0.0
Kai Havertz,6,1,0,0,0,90,0,0,4.6,-30941,0,7.5,2,0.0
Kai Havertz,6,2,0,0,0,180,0,0,3.6,-115312,1,7.4,4,0.0
Kai Havertz,6,3,0,0,0,235,0,0,2.9,-180522,1,7.4,5,0.0
Kai Havertz,6,4,0,0,0,311,0,0,2.2,-243666,1,7.3,7,0.8333333333333335
Kai Havertz,6,5,0,0,0,321,0,0,1.9,-266846,1,7.2,8,-0.13333333333333286
Kalvin Phillips,364,1,0,0,0,0,0,0,0.0,-512,0,5.0,0,0.0
Kalvin Phillips,364,2,0,0,0,0,0,0,0.0,-1102,0,4.9,0,0.0
Kalvin Phillips,364,3,0,0,0,0,0,0,0.0,-1351,0,4.9,0,0.0
Kalvin Phillips,364,4,0,0,0,6,0,0,0.0,-1654,0,4.9,1,0.25
Kalvin Phillips,364,5,0,0,0,6,0,0,0.0,-1761,0,4.9,1,0.06666666666666671
Kaoru Mitoma,143,1,1,1,0,90,0,0,38.6,29518,1,6.5,5,0.0
Kaoru Mitoma,143,2,2,3,1,170,0,0,43.6,483972,1,6.6,17,0.0
Kaoru Mitoma,143,3,2,3,1,260,0,0,43.6,525861,2,6.6,18,0.0
Kaoru Mitoma,143,4,3,3,1,350,0,0,40.4,246396,2,6.5,23,2.416666666666666
Kaoru Mitoma,143,5,3,3,1,440,0,0,39.9,203320,2,6.5,25,-1.7333333333333307
Keane Lewis-Potter,107,1,0,0,0,0,0,0,0.0,-224,0,5.0,0,0.0
Keane Lewis-Potter,107,2,0,0,0,19,0,0,0.0,-775,0,4.9,1,0.0
Keane Lewis-Potter,107,3,0,0,0,29,0,0,0.0,-1018,0,4.9,2,0.0
Keane Lewis-Potter,107,4,0,0,0,48,0,0,0.0,-1328,0,4.9,3,0.5
Keane Lewis-Potter,107,5,0,0,0,56,0,0,0.0,-1448,0,4.8,4,0.0
Kevin De Bruyne,349,1,0,0,0,22,0,0,10.7,-486999,0,10.4,1,0.0
Kevin De Bruyne,349,2,0,0,0,22,0,0,3.2,-1129120,0,10.3,1,0.0
Kevin De Bruyne,349,3,0,0,0,22,0,0,2.4,-1198553,0,10.3,1,0.0
Kevin De Bruyne,349,4,0,0,0,22,0,0,2.0,-1240501,0,10.2,1,0.0
Kevin De Bruyne,349,5,0,0,0,22,0,0,1.9,-1250739,0,10.2,1,0.0
Kevin Schade,115,1,0,0,0,18,0,0,0.1,-628,0,5.5,1,0.0
Kevin Schade,115,2,0,0,0,88,0,0,0.1,-1943,0,5.4,4,0.0
Kevin Schade,115,3,0,2,1,167,0,0,0.1,872,0,5.4,13,0.0
Kevin Schade,115,4,1,2,1,237,0,0,0.2,6904,0,5.4,18,3.0
Kevin Schade,115,5,1,2,1,255,0,0,0.2,7532,0,5.4,19,-0.6666666666666661
Kobbie Mainoo,388,1,0,0,0,0,0,0,0.0,-386,0,4.5,0,0.0
Kobbie Mainoo,388,2,0,0,0,0,0,0,0.0,-873,0,4.5,0,0.0
Kobbie Mainoo,388,3,0,0,0,0,0,0,0.0,-1084,0,4.5,0,0.0
Kobbie Mainoo,388,4,0,0,0,0,0,0,0.0,-1267,0,4.4,0,0.0
Kobbie Mainoo,388,5,0,0,0,0,0,0,0.0,-1317,0,4.4,0,0.0
Leander Dendoncker,40,1,0,0,0,0,0,0,0.0,-589,0,5.0,0,0.0
Leander Dendoncker,40,2,0,0,0,0,0,0,0.0,-1125,0,4.9,0,0.0
Leander Dendoncker,40,3,0,0,0,0,0,0,0.0,-1294,0,4.9,0,0.0
Leander Dendoncker,40,4,0,0,0,0,0,0,0.0,-1370,0,4.9,0,0.0
Leander Dendoncker,40,5,0,0,0,1,0,0,0.0,-1354,0,4.9,1,0.2
Leandro Trossard,26,1,0,0,0,17,0,0,5.3,-59180,0,7.0,1,0.0
Leandro Trossard,26,2,0,0,0,17,0,0,3.6,-203257,0,6.8,1,0.0
Leandro Trossard,26,3,0,0,0,62,0,0,2.8,-275494,0,6.8,2,0.0
Leandro Trossard,26,4,0,0,0,62,0,0,2.1,-337902,0,6.7,2,0.16666666666666674
Leandro Trossard,26,5,0,3,1,128,0,0,2.0,-352500,0,6.6,13,2.133333333333333
Leon Bailey,34,1,0,0,0,45,0,0,0.7,-1683,0,5.5,1,0.0
Leon Bailey,34,2,1,3,1,107,0,0,1.6,67972,0,5.5,15,0.0
Leon Bailey,34,3,1,3,1,107,0,0,2.0,103732,0,5.5,15,0.0
Leon Bailey,34,4,1,3,1,153,0,0,1.7,73825,0,5.5,16,1.416666666666666
Leon Bailey,34,5,1,3,2,186,0,0,1.7,68435,1,5.5,21,-1.7333333333333343
Lesley Ugochukwu,613,1,0,0,0,1,0,0,0.2,502,0,4.5,1,0.0
Lesley Ugochukwu,613,2,0,0,0,1,0,0,0.2,-311,0,4.5,1,0.0
Lesley Ugochukwu,613,3,0,0,0,8,0,0,0.1,-1264,0,4.5,2,0.0
Lesley Ugochukwu,613,4,0,0,0,8,0,0,0.1,-1629,0,4.4,2,0.16666666666666674
Lesley Ugochukwu,613,5,0,0,0,98,0,0,0.2,1057,0,4.4,5,0.5333333333333334
Lewis Cook,66,1,0,0,0,0,0,0,0.0,-408,0,5.0,0,0.0
Lewis Cook,66,2,0,0,0,0,0,0,0.0,-1011,0,5.0,0,0.0
Lewis Cook,66,3,0,0,0,45,0,0,0.0,-1166,0,5.0,1,0.0
Lewis Cook,66,4,0,0,0,135,0,0,0.0,-1218,0,5.0,3,0.6666666666666667
Lewis Cook,66,5,0,0,0,225,0,0,0.0,-1232,0,5.0,6,0.6666666666666667
Lewis Dobbin,624,1,0,0,0,7,0,0,0.0,202,0,4.5,1,0.0
Lewis Dobbin,624,2,0,0,0,52,0,0,0.0,275,0,4.5,2,0.0
Lewis Dobbin,624,3,0,0,0,117,0,0,0.0,857,0,4.5,5,0.0
Lewis Dobbin,624,4,0,0,0,117,0,0,0.1,2223,0,4.5,5,0.5833333333333335
Lewis Dobbin,624,5,0,0,0,117,0,0,0.1,3667,0,4.5,5,-0.3999999999999999
Lewis Miley,635,1,0,0,0,0,0,0,0.0,-75,0,4.5,0,0.0
Lewis Miley,635,2,0,0,0,0,0,0,0.0,-268,0,4.5,0,0.0
Lewis Miley,635,3,0,0,0,0,0,0,0.0,-398,0,4.5,0,0.0
Lewis Miley,635,4,0,0,0,0,0,0,0.0,-472,0,4.5,0,0.0
Lewis Miley,635,5,0,0,0,0,0,0,0.0,-451,0,4.5,0,0.0
Lewis O'Brien,458,1,0,0,0,0,0,0,0.0,-130,0,5.0,0,0.0
Lewis O'Brien,458,2,0,0,0,0,0,0,0.0,-400,0,4.9,0,0.0
Lewis O'Brien,458,3,0,0,0,0,0,0,0.0,-468,0,4.9,0,0.0
Lewis O'Brien,458,4,0,0,0,0,0,0,0.0,-730,0,4.9,0,0.0
Lewis O'Brien,458,5,0,0,0,0,0,0,0.0,-854,0,4.9,0,0.0
Louie Watson,339,1,0,0,0,0,0,0,0.4,-1567,0,4.5,0,0.0
Louie Watson,339,2,0,0,0,0,0,0,0.3,-5654,0,4.5,0,0.0
Louie Watson,339,3,0,0,0,0,0,0,0.3,-8386,0,4.5,0,0.0
Louie Watson,339,4,0,0,0,0,0,0,0.3,-12959,0,4.4,0,0.0
Louie Watson,339,5,0,0,0,0,0,0,0.2,-15400,0,4.4,0,0.0
Luca Koleosho,605,1,0,0,0,60,0,0,0.0,296,0,5.0,2,0.0
Luca Koleosho,605,2,0,0,0,60,0,0,0.0,75,0,5.0,2,0.0
Luca Koleosho,605,3,0,0,0,127,0,0,0.0,-72,0,5.0,4,0.0
Luca Koleosho,605,4,1,0,0,194,0,0,0.0,318,0,5.0,9,1.5833333333333335
Luca Koleosho,605,5,1,0,0,269,0,0,0.1,1469,0,5.0,11,0.5999999999999996
Lucas Tolentino Coelho de Lima,539,1,0,0,0,90,0,0,1.5,-7171,1,6.0,1,0.0
Lucas Tolentino Coelho de Lima,539,2,0,0,1,180,0,0,1.6,-7634,2,6.0,7,0.0
Lucas Tolentino Coelho de Lima,539,3,0,0,1,264,0,0,1.7,-1885,2,6.0,9,0.0
Lucas Tolentino Coelho de Lima,539,4,1,0,1,354,0,0,1.9,4968,2,6.0,15,2.333333333333333
Lucas Tolentino Coelho de Lima,539,5,1,0,1,444,0,0,1.8,-3390,3,6.0,16,-0.7333333333333343
Luis Díaz,303,1,0,1,1,76,0,0,7.2,101485,0,7.5,8,0.0
Luis Díaz,303,2,0,1,2,161,0,0,12.9,539878,0,7.7,15,0.0
Luis Díaz,303,3,0,1,2,193,0,0,13.5,591032,0,7.7,16,0.0
Luis Díaz,303,4,0,1,2,257,0,0,12.8,536734,0,7.7,19,1.5
Luis Díaz,303,5,0,1,2,302,0,0,11.8,442845,0,7.7,20,-1.0666666666666682
Luis Sinisterra,705,4,0,0,0,0,0,0,0.0,75,0,5.5,0,0.0
Luis Sinisterra,705,5,0,0,0,17,0,0,0.0,230,0,5.5,1,0.0
Luke Berry,317,1,0,0,0,2,0,0,0.1,-641,0,5.0,1,0.0
Luke Berry,317,2,0,0,0,2,0,0,0.1,-1868,0,4.9,1,0.0
Luke Berry,317,3,0,0,0,2,0,0,0.1,-2481,0,4.9,1,0.0
Luke Berry,317,4,0,0,0,2,0,0,0.0,-3105,0,4.8,1,0.0
Luke Berry,317,5,0,0,0,2,0,0,0.0,-3458,0,4.8,1,0.0
Luke Cundle,550,1,0,0,0,0,0,0,0.0,-465,0,4.5,0,0.0
Luke Cundle,550,2,0,0,0,0,0,0,0.0,-973,0,4.5,0,0.0
Luke Cundle,550,3,0,0,0,0,0,0,0.0,-1165,0,4.5,0,0.0
Luke Cundle,550,4,0,0,0,0,0,0,0.0,-1378,0,4.5,0,0.0
Luke Cundle,550,5,0,0,0,0,0,0,0.0,-1469,0,4.5,0,0.0
Luke Freeman,322,1,0,0,0,0,0,0,0.0,-259,0,5.0,0,0.0
Luke Freeman,322,2,0,0,0,0,0,0,0.0,-660,0,4.9,0,0.0
Luke Freeman,322,3,0,0,0,0,0,0,0.0,-1075,0,4.9,0,0.0
Luke Freeman,322,4,0,0,0,0,0,0,0.0,-1458,0,4.9,0,0.0
Luke Freeman,322,5,0,0,0,0,0,0,0.0,-1565,0,4.9,0,0.0
Luke Harris,683,3,0,0,0,0,0,0,0.0,37,0,4.5,0,0.0
Luke Harris,683,4,0,0,0,74,0,0,0.0,812,0,4.5,2,0.0
Luke Harris,683,5,0,0,0,74,0,0,0.0,1704,0,4.5,2,0.0
Mads Bidstrup,94,1,0,0,0,0,0,0,0.0,-40,0,4.5,0,0.0
Mads Bidstrup,94,2,0,0,0,0,0,0,0.0,-81,0,4.5,0,0.0
Mads Bidstrup,94,3,0,0,0,0,0,0,0.0,-94,0,4.5,0,0.0
Mads Bidstrup,94,4,0,0,0,0,0,0,0.0,-106,0,4.5,0,0.0
Mads Bidstrup,94,5,0,0,0,0,0,0,0.0,-109,0,4.5,0,0.0
Mahmoud Dahoud,128,1,0,0,0,73,0,0,0.2,452,0,5.0,3,0.0
Mahmoud Dahoud,128,2,0,0,0,82,0,0,0.1,-1892,0,5.0,4,0.0
Mahmoud Dahoud,128,3,0,0,0,82,0,0,0.1,-3900,0,4.9,4,0.0
Mahmoud Dahoud,128,4,0,0,0,95,0,0,0.1,-6205,1,4.9,4,0.08333333333333348
Mahmoud Dahoud,128,5,0,0,0,171,0,0,0.1,-6821,1,4.8,6,0.20000000000000018
Malcolm Ebiowei,224,1,0,0,0,0,0,0,0.1,-248,0,4.5,0,0.0
Malcolm Ebiowei,224,2,0,0,0,0,0,0,0.0,-1738,0,4.5,0,0.0
Malcolm Ebiowei,224,3,0,0,0,0,0,0,0.0,-2331,0,4.5,0,0.0
Malcolm Ebiowei,224,4,0,0,0,0,0,0,0.0,-2929,0,4.5,0,0.0
Malcolm Ebiowei,224,5,0,0,0,0,0,0,0.0,-3116,0,4.5,0,0.0
Manor Solomon,583,1,0,0,0,0,0,0,0.1,-1367,0,5.5,0,0.0
Manor Solomon,583,2,0,0,0,2,0,0,0.1,-3696,0,5.4,1,0.0
Manor Solomon,583,3,0,0,0,2,0,0,0.1,-4918,0,5.4,1,0.0
Manor Solomon,583,4,2,2,0,69,0,0,0.2,-523,0,5.3,11,2.5833333333333335
Manor Solomon,583,5,2,2,0,148,0,0,0.2,4391,1,5.3,12,0.666666666666667
Manuel Benson Hedilazio,159,1,0,0,0,16,0,0,0.2,-1639,0,5.5,1,0.0
Manuel Benson Hedilazio,159,2,0,0,0,16,0,0,0.2,-4497,0,5.4,1,0.0
Manuel Benson Hedilazio,159,3,0,0,0,61,0,0,0.1,-5779,0,5.4,2,0.0
Manuel Benson Hedilazio,159,4,0,0,0,61,0,0,0.1,-7808,0,5.3,2,0.16666666666666674
Manuel Benson Hedilazio,159,5,0,0,0,61,0,0,0.1,-8854,0,5.3,2,-0.06666666666666665
Marcus Oliveira Alencar,11,1,0,0,0,0,0,0,0.2,-2230,0,4.5,0,0.0
Marcus Oliveira Alencar,11,2,0,0,0,0,0,0,0.1,-6582,0,4.5,0,0.0
Marcus Oliveira Alencar,11,3,0,0,0,0,0,0,0.1,-7797,0,4.5,0,0.0
Marcus Oliveira Alencar,11,4,0,0,0,0,0,0,0.1,-9014,0,4.5,0,0.0
Marcus Oliveira Alencar,11,5,0,0,0,0,0,0,0.1,-9435,0,4.5,0,0.0
Marcus Rashford,396,1,0,0,0,87,0,0,49.8,31081,0,9.0,3,0.0
Marcus Rashford,396,2,0,0,0,171,0,0,43.7,-366480,0,9.0,5,0.0
Marcus Rashford,396,3,2,0,0,261,0,0,40.5,-630274,1,9.0,12,0.0
Marcus Rashford,396,4,2,0,1,351,0,0,35.7,-1046080,1,8.9,19,3.083333333333333
Marcus Rashford,396,5,2,0,1,441,0,0,33.6,-1245019,1,8.9,21,0.0
Marcus Tavernier,86,1,0,0,0,0,0,0,0.0,-528,0,5.5,0,0.0
Marcus Tavernier,86,2,0,0,0,0,0,0,0.0,-1028,0,5.4,0,0.0
Marcus Tavernier,86,3,0,0,0,0,0,0,0.0,-1224,0,5.4,0,0.0
Marcus Tavernier,86,4,1,0,0,19,0,0,0.0,-1227,0,5.4,4,1.0
Marcus Tavernier,86,5,1,0,0,91,0,0,0.0,-1093,0,5.4,7,0.8666666666666669
Mario Lemina,565,1,0,0,0,90,0,0,0.0,71,1,5.0,1,0.0
Mario Lemina,565,2,0,0,0,180,0,0,0.0,-5,1,5.0,3,0.0
Mario Lemina,565,3,0,0,0,270,0,0,0.0,-215,2,5.0,5,0.0
Mario Lemina,565,4,0,0,0,360,0,0,0.0,-621,2,5.0,7,1.0
Mario Lemina,565,5,0,0,0,437,0,0,0.0,-625,2,5.0,9,0.0
Martin Ødegaard,14,1,0,0,0,90,0,0,23.3,-47119,0,8.5,2,0.0
Martin Ødegaard,14,2,0,3,1,179,0,0,23.2,-55491,0,8.5,13,0.0
Martin Ødegaard,14,3,0,3,1,262,0,0,22.7,-103399,0,8.5,15,0.0
Martin Ødegaard,14,4,0,3,2,352,0,0,21.3,-243921,0,8.5,22,3.0
Martin Ødegaard,14,5,0,3,2,442,0,0,21.3,-247469,0,8.5,25,-1.2666666666666675
Marvelous Nakamba,52,1,0,0,0,90,0,0,1.4,-47,0,4.5,2,0.0
Marvelous Nakamba,52,2,0,0,0,90,0,0,1.2,-10690,0,4.5,2,0.0
Marvelous Nakamba,52,3,0,0,0,180,0,0,1.1,-19817,1,4.5,3,0.0
Marvelous Nakamba,52,4,0,0,0,270,0,0,1.0,-26551,2,4.4,4,0.4166666666666665
Marvelous Nakamba,52,5,0,0,0,360,0,0,1.1,-22463,2,4.4,6,0.3999999999999999
Mason Mount,209,1,0,0,0,67,0,0,3.6,-13444,0,7.0,3,0.0
Mason Mount,209,2,0,0,0,151,0,0,2.5,-99645,0,6.9,5,0.0
Mason Mount,209,3,0,0,0,151,0,0,1.6,-178864,0,6.9,5,0.0
Mason Mount,209,4,0,0,0,151,0,0,1.2,-222404,0,6.8,5,0.16666666666666696
Mason Mount,209,5,0,0,0,151,0,0,1.0,-233764,0,6.8,5,-0.40000000000000036
Mateo Kovačić,356,1,0,0,0,67,0,0,1.1,-1633,0,5.0,3,0.0
Mateo Kovačić,356,2,0,0,0,157,0,0,1.1,-6836,0,5.0,6,0.0
Mateo Kovačić,356,3,0,0,0,242,0,0,1.0,-12981,0,5.0,8,0.0
Mateo Kovačić,356,4,0,0,0,325,0,0,0.9,-23037,0,4.9,10,1.083333333333333
Mateo Kovačić,356,5,0,0,0,325,0,0,0.7,-43443,0,4.9,10,-0.5999999999999996
Matheus França de Oliveira,615,1,0,0,0,0,0,0,0.0,-115,0,5.0,0,0.0
Matheus França de Oliveira,615,2,0,0,0,0,0,0,0.0,-281,0,5.0,0,0.0
Matheus França de Oliveira,615,3,0,0,0,0,0,0,0.0,-369,0,5.0,0,0.0
Matheus França de Oliveira,615,4,0,0,0,0,0,0,0.0,-483,0,5.0,0,0.0
Matheus França de Oliveira,615,5,0,0,0,0,0,0,0.0,-525,0,4.9,0,0.0
Matheus Luiz Nunes,566,1,0,0,0,90,0,0,0.2,266,0,5.0,2,0.0
Matheus Luiz Nunes,566,2,0,0,0,180,0,0,0.2,-4661,0,5.0,1,0.0
Matheus Luiz Nunes,566,3,0,0,0,180,0,0,0.2,-7549,0,5.0,1,0.0
Matheus Luiz Nunes,566,4,0,0,0,180,0,0,0.1,-8897,0,5.0,1,-0.08333333333333326
Matheus Luiz Nunes,566,5,0,0,0,203,0,0,0.1,-10075,0,5.0,2,0.3999999999999999
Mathias Jensen,106,1,1,0,0,48,0,0,0.8,-6054,0,5.5,4,0.0
Mathias Jensen,106,2,1,0,0,138,0,0,0.7,-15625,0,5.4,7,0.0
Mathias Jensen,106,3,1,0,0,209,0,0,0.7,-18524,0,5.4,10,0.0
Mathias Jensen,106,4,1,3,1,289,0,0,0.7,-17392,1,5.4,19,3.0
Mathias Jensen,106,5,1,3,1,379,0,0,0.7,-15201,1,5.4,21,0.1999999999999993
Matt Ritchie,425,1,0,0,0,0,0,0,0.2,-870,0,4.5,0,0.0
Matt Ritchie,425,2,0,0,0,0,0,0,0.2,-3025,0,4.5,0,0.0
Matt Ritchie,425,3,0,0,0,0,0,0,0.2,-2683,0,4.4,0,0.0
Matt Ritchie,425,4,0,0,0,0,0,0,0.2,-3148,0,4.4,0,0.0
Matt Ritchie,425,5,0,0,0,0,0,0,0.2,-3164,0,4.4,0,0.0
Matthew Dibley-Dias,652,1,0,0,0,0,0,0,0.0,51,0,4.5,0,0.0
Matthew Dibley-Dias,652,2,0,0,0,0,0,0,0.0,110,0,4.5,0,0.0
Matthew Dibley-Dias,652,3,0,0,0,0,0,0,0.0,121,0,4.5,0,0.0
Matthew Dibley-Dias,652,4,0,0,0,0,0,0,0.0,184,0,4.5,0,0.0
Matthew Dibley-Dias,652,5,0,0,0,0,0,0,0.0,268,0,4.5,0,0.0
Maxwel Cornet,527,1,0,0,0,1,0,0,0.1,-563,0,5.5,1,0.0
Maxwel Cornet,527,2,0,0,0,1,0,0,0.1,-1656,0,5.4,1,0.0
Maxwel Cornet,527,3,0,0,0,1,0,0,0.1,-2162,0,5.4,1,0.0
Maxwel Cornet,527,4,0,0,0,1,0,0,0.1,-2885,0,5.4,1,0.0
Maxwel Cornet,527,5,0,0,0,1,0,0,0.1,-3239,0,5.3,1,0.0
Michael Olakigbe,620,4,0,0,0,8,0,0,0.0,-100,0,4.5,1,0.0
Michael Olakigbe,620,5,0,0,0,8,0,0,0.0,49,0,4.5,1,0.0
Michael Olise,236,1,0,0,0,0,0,0,0.1,-2636,0,6.0,0,0.0
Michael Olise,236,2,0,0,0,0,0,0,0.1,-5421,0,5.9,0,0.0
Michael Olise,236,3,0,0,0,0,0,0,0.1,-6635,0,5.9,0,0.0
Michael Olise,236,4,0,0,0,0,0,0,0.1,-7955,0,5.9,0,0.0
Michael Olise,236,5,0,0,0,0,0,0,0.1,-8431,0,5.9,0,0.0
Michale Olakigbe,620,1,0,0,0,0,0,0,0.0,17,0,4.5,0,0.0
Michale Olakigbe,620,2,0,0,0,0,0,0,0.0,-81,0,4.5,0,0.0
Michale Olakigbe,620,3,0,0,0,0,0,0,0.0,-160,0,4.5,0,0.0
Miguel Almirón Rejala,402,1,0,0,0,85,0,0,7.7,-42085,0,6.5,2,0.0
