name,element,GW,bonus,clean_sheets,goals_conceded,minutes,own_goals,penalties_saved,saves,selected,value,transfers_balance,yellow_cards,total_points,mean_reversion
Ellis Simms,264,2,0,0,0,0,0,0,0,0.0,4.5,-609,0,0,0.0
Ellis Simms,264,3,0,0,0,0,0,0,0,0.0,4.5,-869,0,0,0.0
Ellis Simms,264,4,0,0,0,0,0,0,0,0.0,4.5,-1172,0,0,0.0
Ellis Simms,264,5,0,0,0,0,0,0,0,0.0,4.5,-1430,0,0,0.0
Ellis Simms,264,6,0,0,0,0,0,0,0,0.0,4.5,-1822,0,0,0.0
Ellis Simms,264,7,0,0,0,0,0,0,0,0.0,4.5,-2544,0,0,0.0
Ellis Simms,264,8,0,0,0,0,0,0,0,0.0,4.5,-2760,0,0,0.0
Emmanuel Dennis,443,1,0,0,0,0,0,0,0,0.6,5.0,-3947,0,0,0.0
Emmanuel Dennis,443,2,0,0,0,0,0,0,0,0.5,4.9,-13662,0,0,0.0
Emmanuel Dennis,443,3,0,0,0,0,0,0,0,0.4,4.9,-18650,0,0,0.0
Emmanuel Dennis,443,4,0,0,0,0,0,0,0,0.4,4.8,-23656,0,0,0.0
Emmanuel Dennis,443,5,0,0,0,0,0,0,0,0.3,4.8,-26980,0,0,0.0
Emmanuel Dennis,443,6,0,0,0,0,0,0,0,0.3,4.8,-33710,0,0,0.0
Emmanuel Dennis,443,7,0,0,0,0,0,0,0,0.2,4.8,-37284,0,0,0.0
Emmanuel Dennis,443,8,0,0,0,0,0,0,0,0.2,4.8,-38734,0,0,0.0
Erling Haaland,355,1,3,1,0,79,0,0,0,90.5,14.0,99046,0,13,0.0
Erling Haaland,355,2,3,2,0,169,0,0,0,91.2,14.0,178006,0,15,0.0
Erling Haaland,355,3,3,2,1,259,0,0,0,91.3,14.0,207249,0,19,0.0
Erling Haaland,355,4,6,2,2,349,0,0,0,91.9,14.1,286303,0,39,5.833333333333334
Erling Haaland,355,5,6,2,3,439,0,0,0,92.2,14.1,327536,0,45,1.8666666666666671
Erling Haaland,355,6,6,3,3,529,0,0,0,92.4,14.1,356195,0,51,-4.0000000000000036
Erling Haaland,355,7,6,3,5,619,0,0,0,90.7,14.1,226943,0,53,-11.42857142857143
Erling Haaland,355,8,6,3,6,709,0,0,0,88.9,14.0,38780,0,55,-13.416666666666664
Evan Ferguson,132,1,0,0,1,12,0,0,0,6.7,6.0,-7662,0,5,0.0
Evan Ferguson,132,2,0,0,1,35,0,0,0,5.7,6.0,-88299,0,6,0.0
Evan Ferguson,132,3,0,0,4,125,0,0,0,5.1,5.9,-136649,0,8,0.0
Evan Ferguson,132,4,3,1,4,205,0,0,0,7.8,6.0,96966,0,25,4.666666666666667
Evan Ferguson,132,5,3,1,4,210,0,0,0,8.1,6.0,134278,0,26,1.0
Evan Ferguson,132,6,3,1,5,255,0,0,0,7.8,6.0,110795,0,27,-3.5
Evan Ferguson,132,7,3,1,8,300,0,0,0,7.3,6.0,59020,0,28,-8.142857142857142
Evan Ferguson,132,8,3,1,10,359,0,0,0,6.9,6.0,19651,0,29,-7.75
Folarin Balogun,1,1,0,0,0,0,0,0,0,0.7,4.5,-2659,0,0,0.0
Folarin Balogun,1,2,0,0,0,0,0,0,0,0.7,4.5,-9741,0,0,0.0
Folarin Balogun,1,3,0,0,0,0,0,0,0,0.6,4.4,-15620,0,0,0.0
Folarin Balogun,1,4,0,0,0,0,0,0,0,0.4,4.4,-31177,0,0,0.0
Folarin Balogun,1,5,0,0,0,0,0,0,0,0.4,4.4,-36772,0,0,0.0
Folarin Balogun,1,6,0,0,0,0,0,0,0,0.3,4.4,-41117,0,0,0.0
Folarin Balogun,1,7,0,0,0,0,0,0,0,0.3,4.4,-44120,0,0,0.0
Folarin Balogun,1,8,0,0,0,0,0,0,0,0.3,4.4,-45448,0,0,0.0
Fábio Silva,552,1,0,0,0,13,0,0,0,0.3,5.5,220,0,1,0.0
Fábio Silva,552,2,0,0,4,67,0,0,0,0.3,5.5,-2279,0,2,0.0
Fábio Silva,552,3,0,1,4,140,0,0,0,0.3,5.5,-3695,0,4,0.0
Fábio Silva,552,4,0,1,5,213,0,0,0,0.3,5.4,-5686,0,6,0.9166666666666665
Fábio Silva,552,5,0,1,7,242,0,0,0,0.3,5.4,-6665,0,7,0.0
Fábio Silva,552,6,0,1,7,242,0,0,0,0.2,5.4,-8057,0,7,-1.166666666666667
Fábio Silva,552,7,0,1,7,246,0,0,0,0.2,5.4,-9474,1,7,-1.8095238095238102
Fábio Silva,552,8,0,1,7,250,0,0,0,0.2,5.3,-10001,1,8,-1.75
Gabriel Fernando de Jesus,8,1,0,0,0,0,0,0,0,1.8,8.0,-56962,0,0,0.0
Gabriel Fernando de Jesus,8,2,0,0,0,0,0,0,0,1.2,7.9,-106576,0,0,0.0
Gabriel Fernando de Jesus,8,3,0,0,0,1,0,0,0,1.4,7.9,-93972,0,1,0.0
Gabriel Fernando de Jesus,8,4,2,0,0,15,0,0,0,2.2,7.9,-38912,1,7,1.6666666666666667
Gabriel Fernando de Jesus,8,5,2,0,0,39,0,0,0,3.0,7.9,28824,1,8,0.5333333333333337
Gabriel Fernando de Jesus,8,6,2,0,2,115,0,0,0,3.5,7.9,62125,1,10,-1.0
Gabriel Fernando de Jesus,8,7,2,1,2,205,0,0,0,3.6,8.0,73396,1,15,-2.476190476190477
Gabriel Fernando de Jesus,8,8,2,2,2,295,0,0,0,3.5,8.0,53785,2,16,-3.875
Gianluca Scamacca,541,1,0,0,0,0,0,0,0,0.1,6.0,-2313,0,0,0.0
Gianluca Scamacca,541,2,0,0,0,0,0,0,0,0.0,6.0,-3781,0,0,0.0
Gianluca Scamacca,541,3,0,0,0,0,0,0,0,0.0,6.0,-4148,0,0,0.0
Gianluca Scamacca,541,4,0,0,0,0,0,0,0,0.0,6.0,-4522,0,0,0.0
Gianluca Scamacca,541,5,0,0,0,0,0,0,0,0.0,6.0,-4622,0,0,0.0
Gianluca Scamacca,541,6,0,0,0,0,0,0,0,0.0,6.0,-4705,0,0,0.0
Gianluca Scamacca,541,7,0,0,0,0,0,0,0,0.0,6.0,-4777,0,0,0.0
Gianluca Scamacca,541,8,0,0,0,0,0,0,0,0.0,6.0,-4817,0,0,0.0
Halil Dervişoğlu,100,1,0,0,0,0,0,0,0,0.0,4.5,-178,0,0,0.0
Halil Dervişoğlu,100,2,0,0,0,0,0,0,0,0.0,4.5,-387,0,0,0.0
Halil Dervişoğlu,100,3,0,0,0,0,0,0,0,0.0,4.5,-466,0,0,0.0
Halil Dervişoğlu,100,4,0,0,0,0,0,0,0,0.0,4.5,-557,0,0,0.0
Halil Dervişoğlu,100,5,0,0,0,0,0,0,0,0.0,4.5,-585,0,0,0.0
Halil Dervişoğlu,100,6,0,0,0,0,0,0,0,0.0,4.5,-630,0,0,0.0
Halil Dervişoğlu,100,7,0,0,0,0,0,0,0,0.0,4.5,-678,0,0,0.0
Halil Dervişoğlu,100,8,0,0,0,0,0,0,0,0.0,4.5,-695,0,0,0.0
Harry Kane,500,1,0,0,0,0,0,0,0,2.0,12.5,-196062,0,0,0.0
Harry Kane,500,2,0,0,0,0,0,0,0,1.0,12.5,-288252,0,0,0.0
Harry Kane,500,3,0,0,0,0,0,0,0,0.9,12.5,-301628,0,0,0.0
Harry Kane,500,4,0,0,0,0,0,0,0,0.7,12.5,-310928,0,0,0.0
Harry Kane,500,5,0,0,0,0,0,0,0,0.7,12.5,-313454,0,0,0.0
Harry Kane,500,6,0,0,0,0,0,0,0,0.7,12.5,-315216,0,0,0.0
Harry Kane,500,7,0,0,0,0,0,0,0,0.7,12.5,-316398,0,0,0.0
Harry Kane,500,8,0,0,0,0,0,0,0,0.7,12.5,-316939,0,0,0.0
Hwang Ui-jo,466,1,0,0,0,0,0,0,0,1.4,4.5,-3860,0,0,0.0
Hwang Ui-jo,466,2,0,0,0,0,0,0,0,1.2,4.5,-19456,0,0,0.0
Hwang Ui-jo,466,3,0,0,0,0,0,0,0,1.2,4.4,-22923,0,0,0.0
Hwang Ui-jo,466,4,0,0,0,0,0,0,0,1.0,4.4,-33299,0,0,0.0
Hwang Ui-jo,466,5,0,0,0,0,0,0,0,0.9,4.4,-48742,0,0,0.0
Hwang Ui-jo,466,6,0,0,0,0,0,0,0,0.7,4.4,-61959,0,0,0.0
Hwang Ui-jo,466,7,0,0,0,0,0,0,0,0.6,4.4,-74377,0,0,0.0
Hwang Ui-jo,466,8,0,0,0,0,0,0,0,0.5,4.4,-80305,0,0,0.0
Iliman Ndiaye,486,1,0,0,0,0,0,0,0,0.0,5.5,-951,0,0,0.0
Iliman Ndiaye,486,2,0,0,0,0,0,0,0,0.0,5.5,-1526,0,0,0.0
Iliman Ndiaye,486,3,0,0,0,0,0,0,0,0.0,5.5,-1700,0,0,0.0
Iliman Ndiaye,486,4,0,0,0,0,0,0,0,0.0,5.5,-1881,0,0,0.0
Iliman Ndiaye,486,5,0,0,0,0,0,0,0,0.0,5.5,-1940,0,0,0.0
Iliman Ndiaye,486,6,0,0,0,0,0,0,0,0.0,5.5,-1998,0,0,0.0
Iliman Ndiaye,486,7,0,0,0,0,0,0,0,0.0,5.5,-2043,0,0,0.0
Iliman Ndiaye,486,8,0,0,0,0,0,0,0,0.0,5.5,-2064,0,0,0.0
Ivan Toney,117,1,0,0,0,0,0,0,0,0.1,8.0,-2163,0,0,0.0
Ivan Toney,117,2,0,0,0,0,0,0,0,0.1,7.9,-4412,0,0,0.0
Ivan Toney,117,3,0,0,0,0,0,0,0,0.1,7.9,-5279,0,0,0.0
Ivan Toney,117,4,0,0,0,0,0,0,0,0.1,7.9,-6241,0,0,0.0
Ivan Toney,117,5,0,0,0,0,0,0,0,0.1,7.9,-6504,0,0,0.0
Ivan Toney,117,6,0,0,0,0,0,0,0,0.1,7.9,-6700,0,0,0.0
Ivan Toney,117,7,0,0,0,0,0,0,0,0.1,7.9,-6827,0,0,0.0
Ivan Toney,117,8,0,0,0,0,0,0,0,0.1,7.9,-6918,0,0,0.0
Jacob Brown,631,1,0,0,3,26,0,0,0,0.1,5.0,2570,0,4,0.0
Jacob Brown,631,2,0,0,3,26,0,0,0,0.2,5.0,4195,0,4,0.0
Jacob Brown,631,3,0,0,4,46,0,0,0,0.1,5.0,3151,1,4,0.0
Jacob Brown,631,4,0,0,5,65,0,0,0,0.1,5.0,1847,1,5,0.25
Jacob Brown,631,5,0,0,6,138,0,0,0,0.1,4.9,1338,1,7,0.4666666666666668
Jacob Brown,631,6,0,0,7,209,0,0,0,0.1,4.9,2354,1,9,0.16666666666666696
Jacob Brown,631,7,0,0,9,367,0,0,0,0.2,4.9,3786,2,12,-0.5714285714285712
Jacob Brown,631,8,0,0,10,432,0,0,0,0.2,4.9,3035,2,14,-1.958333333333334
Jamie Donley,722,7,0,0,0,0,0,0,0,0.0,4.5,380,0,0,0.0
Jamie Donley,722,8,0,0,0,0,0,0,0,0.0,4.5,737,0,0,0.0
Jay Rodriguez,177,1,0,0,0,0,0,0,0,0.3,5.5,-3235,0,0,0.0
Jay Rodriguez,177,2,0,0,0,0,0,0,0,0.2,5.4,-7425,0,0,0.0
Jay Rodriguez,177,3,0,0,0,9,0,0,0,0.2,5.4,-9044,0,1,0.0
Jay Rodriguez,177,4,0,0,0,9,0,0,0,0.2,5.4,-11078,0,1,0.16666666666666669
Jay Rodriguez,177,5,0,0,0,9,0,0,0,0.2,5.3,-11959,0,1,-0.06666666666666665
Jay Rodriguez,177,6,0,0,0,26,0,0,0,0.2,5.3,-12402,0,2,-0.16666666666666663
Jay Rodriguez,177,7,0,0,2,68,0,0,0,0.2,5.3,-12795,0,4,-0.04761904761904745
Jay Rodriguez,177,8,0,0,2,68,0,0,0,0.2,5.3,-13382,0,4,-0.7083333333333335
Jay Stansfield,651,1,0,0,0,0,0,0,0,0.0,4.5,299,0,0,0.0
Jay Stansfield,651,2,0,0,0,0,0,0,0,0.0,4.5,827,0,0,0.0
Jay Stansfield,651,3,0,0,0,0,0,0,0,0.0,4.5,777,0,0,0.0
Jay Stansfield,651,4,0,0,0,0,0,0,0,0.0,4.5,23,0,0,0.0
Jay Stansfield,651,5,0,0,0,0,0,0,0,0.0,4.5,-132,0,0,0.0
Jay Stansfield,651,6,0,0,0,0,0,0,0,0.0,4.5,-260,0,0,0.0
Jay Stansfield,651,7,0,0,0,0,0,0,0,0.0,4.5,-365,0,0,0.0
Jay Stansfield,651,8,0,0,0,0,0,0,0,0.0,4.5,-419,0,0,0.0
Jean-Philippe Mateta,232,1,0,0,0,0,0,0,0,0.4,5.0,-2507,0,0,0.0
Jean-Philippe Mateta,232,2,0,0,0,0,0,0,0,0.3,4.9,-8163,0,0,0.0
Jean-Philippe Mateta,232,3,0,0,0,19,0,0,0,0.3,4.9,-10813,0,1,0.0
Jean-Philippe Mateta,232,4,0,0,1,38,0,0,0,0.3,4.9,-10492,0,8,1.9166666666666667
Jean-Philippe Mateta,232,5,0,0,4,103,0,0,0,0.4,4.9,-6589,0,13,1.4000000000000004
Jean-Philippe Mateta,232,6,0,0,4,123,0,0,0,0.5,4.9,5306,0,14,-1.333333333333333
Jean-Philippe Mateta,232,7,0,1,4,213,0,0,0,0.6,4.9,16351,0,16,-4.238095238095237
Jean-Philippe Mateta,232,8,0,2,4,303,0,0,0,0.6,4.9,17384,0,18,-5.583333333333334
Jhon Durán,44,1,0,0,0,0,0,0,0,0.0,5.0,-791,0,0,0.0
Jhon Durán,44,2,2,0,0,16,0,0,0,0.1,5.0,2903,0,7,0.0
Jhon Durán,44,3,2,0,0,20,0,0,0,0.1,5.0,4776,0,8,0.0
Jhon Durán,44,4,2,0,0,37,0,0,0,0.1,5.0,4759,0,9,1.0
Jhon Durán,44,5,3,0,0,56,0,0,0,0.2,5.0,7283,1,14,-0.40000000000000036
Jhon Durán,44,6,3,0,0,57,0,0,0,0.3,5.0,16244,1,15,-1.5
Jhon Durán,44,7,3,0,0,68,0,0,0,0.3,5.0,17834,2,15,-2.9523809523809526
Jhon Durán,44,8,3,0,0,68,0,0,0,0.3,5.0,16567,2,15,-4.291666666666666
Joe Taylor,336,1,0,0,0,0,0,0,0,0.3,4.5,-5349,0,0,0.0
Joe Taylor,336,2,0,0,0,0,0,0,0,0.2,4.5,-11353,0,0,0.0
Joe Taylor,336,3,0,0,0,0,0,0,0,0.2,4.5,-13776,0,0,0.0
Joe Taylor,336,4,0,0,0,0,0,0,0,0.2,4.5,-16352,0,0,0.0
Joe Taylor,336,5,0,0,0,0,0,0,0,0.2,4.5,-17823,0,0,0.0
Joe Taylor,336,6,0,0,0,0,0,0,0,0.1,4.5,-19352,0,0,0.0
Joe Taylor,336,7,0,0,0,0,0,0,0,0.1,4.5,-20725,0,0,0.0
Joe Taylor,336,8,0,0,0,0,0,0,0,0.1,4.5,-21359,0,0,0.0
John McAtee,324,1,0,0,0,0,0,0,0,2.9,4.5,-13503,0,0,0.0
John McAtee,324,2,0,0,0,0,0,0,0,2.4,4.5,-49463,0,0,0.0
John McAtee,324,3,0,0,0,0,0,0,0,2.1,4.5,-73020,0,0,0.0
John McAtee,324,4,0,0,0,0,0,0,0,1.6,4.5,-118212,0,0,0.0
John McAtee,324,5,0,0,0,0,0,0,0,1.3,4.5,-142888,0,0,0.0
John McAtee,324,6,0,0,0,0,0,0,0,1.1,4.5,-164869,0,0,0.0
John McAtee,324,7,0,0,0,0,0,0,0,0.9,4.5,-183663,0,0,0.0
John McAtee,324,8,0,0,0,0,0,0,0,0.8,4.5,-191876,0,0,0.0
John-Kymani Gordon,658,1,0,0,0,0,0,0,0,0.0,4.5,1378,0,0,0.0
John-Kymani Gordon,658,2,0,0,0,0,0,0,0,0.1,4.5,3368,0,0,0.0
John-Kymani Gordon,658,3,0,0,0,0,0,0,0,0.1,4.5,3495,0,0,0.0
John-Kymani Gordon,658,4,0,0,0,0,0,0,0,0.1,4.5,1399,0,0,0.0
John-Kymani Gordon,658,5,0,0,0,0,0,0,0,0.1,4.5,390,0,0,0.0
John-Kymani Gordon,658,6,0,0,0,0,0,0,0,0.1,4.5,-349,0,0,0.0
John-Kymani Gordon,658,7,0,0,0,0,0,0,0,0.1,4.5,-857,0,0,0.0
John-Kymani Gordon,658,8,0,0,0,0,0,0,0,0.1,4.5,-1072,0,0,0.0
João Pedro Junqueira de Jesus,135,1,1,0,1,87,0,0,0,26.7,5.5,116967,0,7,0.0
João Pedro Junqueira de Jesus,135,2,1,0,2,120,0,0,0,23.4,5.6,-117454,1,7,0.0
João Pedro Junqueira de Jesus,135,3,1,0,3,150,0,0,0,19.5,5.5,-453935,1,8,0.0
João Pedro Junqueira de Jesus,135,4,1,1,3,226,0,0,0,14.6,5.5,-899514,1,10,0.666666666666667
João Pedro Junqueira de Jesus,135,5,3,1,4,252,0,0,0,12.4,5.4,-1104270,1,17,1.4666666666666668
João Pedro Junqueira de Jesus,135,6,3,1,4,279,0,0,0,11.5,5.4,-1189265,1,18,-0.5
João Pedro Junqueira de Jesus,135,7,3,1,7,324,0,0,0,10.2,5.3,-1318791,1,22,-2.2857142857142865
João Pedro Junqueira de Jesus,135,8,3,1,9,412,0,0,0,9.7,5.3,-1369661,1,24,-4.875
Julián Álvarez,343,1,0,1,0,90,0,0,0,5.2,6.5,12721,0,5,0.0
Julián Álvarez,343,2,2,2,0,180,0,0,0,8.2,6.6,255552,1,12,0.0
Julián Álvarez,343,3,2,2,1,270,0,0,0,9.5,6.6,369177,1,14,0.0
Julián Álvarez,343,4,4,2,2,359,0,0,0,13.9,6.7,762681,1,28,4.416666666666666
Julián Álvarez,343,5,5,2,3,449,0,0,0,20.4,6.8,1393384,1,37,1.1999999999999993
Julián Álvarez,343,6,5,2,3,505,0,0,0,31.1,7.0,2446291,1,38,-4.0
Julián Álvarez,343,7,8,2,5,595,0,0,0,32.1,7.0,2554048,2,46,-8.61904761904762
Julián Álvarez,343,8,8,3,5,662,0,0,0,32.5,7.0,2582193,2,48,-11.833333333333336
Keinan Davis,39,1,0,0,0,0,0,0,0,0.3,5.0,-1115,0,0,0.0
Keinan Davis,39,2,0,0,0,0,0,0,0,0.3,5.0,-3904,0,0,0.0
Keinan Davis,39,3,0,0,0,0,0,0,0,0.3,5.0,-5256,0,0,0.0
Keinan Davis,39,4,0,0,0,0,0,0,0,0.2,4.9,-9162,0,0,0.0
Keinan Davis,39,5,0,0,0,0,0,0,0,0.2,4.9,-11819,0,0,0.0
Keinan Davis,39,6,0,0,0,0,0,0,0,0.2,4.9,-13792,0,0,0.0
Keinan Davis,39,7,0,0,0,0,0,0,0,0.2,4.9,-14965,0,0,0.0
Keinan Davis,39,8,0,0,0,0,0,0,0,0.1,4.9,-15489,0,0,0.0
Kieffer Moore,76,1,0,0,0,23,0,0,0,0.5,5.0,-2604,0,1,0.0
Kieffer Moore,76,2,0,0,0,50,0,0,0,0.4,4.9,-9053,0,2,0.0
Kieffer Moore,76,3,0,0,0,54,0,0,0,0.4,4.9,-12121,0,3,0.0
Kieffer Moore,76,4,0,0,0,54,0,0,0,0.3,4.9,-16430,0,3,0.25
Kieffer Moore,76,5,0,0,0,54,0,0,0,0.3,4.8,-18703,0,3,-0.2666666666666666
Kieffer Moore,76,6,0,0,0,54,0,0,0,0.3,4.8,-20926,0,3,-0.5
Kieffer Moore,76,7,0,0,0,54,0,0,0,0.3,4.7,-22529,0,3,-0.4285714285714284
Kieffer Moore,76,8,0,0,0,78,0,0,0,0.3,4.7,-22963,0,4,-0.25
Louie Marsh,654,1,0,0,0,0,0,0,0,0.0,4.5,518,0,0,0.0
Louie Marsh,654,2,0,0,0,0,0,0,0,0.0,4.5,1462,0,0,0.0
Louie Marsh,654,3,0,0,0,0,0,0,0,0.1,4.5,1593,0,0,0.0
Louie Marsh,654,4,0,0,0,0,0,0,0,0.0,4.5,761,0,0,0.0
Louie Marsh,654,5,0,0,0,0,0,0,0,0.0,4.5,214,0,0,0.0
Louie Marsh,654,6,0,0,0,0,0,0,0,0.0,4.5,-207,0,0,0.0
Louie Marsh,654,7,0,0,0,0,0,0,0,0.0,4.5,-437,0,0,0.0
Louie Marsh,654,8,0,0,0,0,0,0,0,0.0,4.5,-571,0,0,0.0
Luke Plange,237,1,0,0,0,0,0,0,0,0.0,4.5,-342,0,0,0.0
Luke Plange,237,2,0,0,0,0,0,0,0,0.0,4.5,-683,0,0,0.0
Luke Plange,237,3,0,0,0,0,0,0,0,0.0,4.5,-814,0,0,0.0
Luke Plange,237,4,0,0,0,0,0,0,0,0.0,4.5,-995,0,0,0.0
Luke Plange,237,5,0,0,0,0,0,0,0,0.0,4.5,-1064,0,0,0.0
Luke Plange,237,6,0,0,0,0,0,0,0,0.0,4.5,-1144,0,0,0.0
Luke Plange,237,7,0,0,0,0,0,0,0,0.0,4.5,-1242,0,0,0.0
Luke Plange,237,8,0,0,0,0,0,0,0,0.0,4.5,-1288,0,0,0.0
Lyle Foster,168,1,0,0,3,90,0,0,0,0.3,5.0,1608,0,2,0.0
Lyle Foster,168,2,0,0,3,90,0,0,0,0.3,5.0,-230,0,2,0.0
Lyle Foster,168,3,1,0,6,170,0,0,0,0.3,5.0,1501,0,9,0.0
Lyle Foster,168,4,1,0,11,260,0,0,0,0.6,5.0,24740,0,15,2.666666666666667
Lyle Foster,168,5,1,0,12,350,0,0,0,1.0,5.0,53602,0,17,0.3333333333333339
Lyle Foster,168,6,1,0,12,350,0,0,0,0.7,5.0,27365,0,17,-3.333333333333332
Lyle Foster,168,7,4,1,12,429,0,0,0,0.7,5.0,30285,0,26,-3.761904761904761
Lyle Foster,168,8,4,1,16,519,0,0,0,1.0,5.0,59638,0,31,-5.125
Mason Burstow,623,1,0,0,0,0,0,0,0,0.2,4.5,141,0,0,0.0
Mason Burstow,623,2,0,0,1,7,0,0,0,0.2,4.5,-738,0,1,0.0
Mason Burstow,623,3,0,0,1,8,0,0,0,0.2,4.5,-1194,0,2,0.0
Mason Burstow,623,4,0,0,1,8,0,0,0,0.1,4.5,-4042,0,2,0.25
Mason Burstow,623,5,0,0,1,8,0,0,0,0.1,4.5,-5475,0,2,-0.26666666666666683
Mason Burstow,623,6,0,0,1,8,0,0,0,0.1,4.5,-6589,0,2,-0.5
Mason Burstow,623,7,0,0,1,8,0,0,0,0.1,4.5,-7379,0,2,-0.4285714285714286
Mason Burstow,623,8,0,0,1,8,0,0,0,0.1,4.5,-7737,0,2,-0.375
Matheus Santos Carneiro Da Cunha,590,1,0,0,1,76,0,0,0,0.3,5.5,563,0,2,0.0
Matheus Santos Carneiro Da Cunha,590,2,0,0,5,166,0,0,0,0.6,5.5,19038,0,4,0.0
Matheus Santos Carneiro Da Cunha,590,3,0,1,5,250,0,0,0,0.6,5.5,17873,0,6,0.0
Matheus Santos Carneiro Da Cunha,590,4,0,1,8,340,0,0,0,0.6,5.5,12583,0,12,2.0
Matheus Santos Carneiro Da Cunha,590,5,0,1,9,400,0,0,0,0.6,5.5,14452,0,14,0.2666666666666666
Matheus Santos Carneiro Da Cunha,590,6,0,1,10,470,0,0,0,0.6,5.5,17943,0,16,-1.666666666666666
Matheus Santos Carneiro Da Cunha,590,7,0,1,11,555,0,0,0,0.6,5.5,17257,0,21,-3.2857142857142865
Matheus Santos Carneiro Da Cunha,590,8,0,1,12,630,0,0,0,0.7,5.5,19950,0,23,-4.75
Michael Obafemi,174,1,0,0,0,0,0,0,0,0.0,5.0,-890,0,0,0.0
Michael Obafemi,174,2,0,0,0,0,0,0,0,0.0,5.0,-1874,0,0,0.0
Michael Obafemi,174,3,0,0,0,0,0,0,0,0.0,5.0,-2179,0,0,0.0
Michael Obafemi,174,4,0,0,0,0,0,0,0,0.0,4.9,-2469,0,0,0.0
Michael Obafemi,174,5,0,0,0,0,0,0,0,0.0,4.9,-2563,0,0,0.0
Michael Obafemi,174,6,0,0,0,0,0,0,0,0.0,4.9,-2736,0,0,0.0
Michael Obafemi,174,7,0,0,0,0,0,0,0,0.0,4.9,-2739,0,0,0.0
Michael Obafemi,174,8,0,0,0,0,0,0,0,0.0,4.9,-2691,0,0,0.0
Michail Antonio,523,1,0,1,0,77,0,0,0,2.3,6.0,-13574,1,1,0.0
Michail Antonio,523,2,3,1,1,152,0,0,0,2.4,6.0,-12718,1,10,0.0
Michail Antonio,523,3,4,2,1,230,0,0,0,4.0,6.0,108061,1,17,0.0
Michail Antonio,523,4,4,3,1,309,0,0,0,5.4,6.1,241174,1,19,2.416666666666666
Michail Antonio,523,5,4,3,2,375,0,0,0,4.6,6.0,155213,1,21,-1.7333333333333343
Michail Antonio,523,6,4,3,4,448,0,0,0,4.2,5.9,119791,1,23,-3.833333333333334
Michail Antonio,523,7,4,4,4,519,0,0,0,4.3,5.9,132386,1,28,-4.0
Michail Antonio,523,8,4,4,6,593,0,0,0,3.8,5.9,77549,2,29,-5.5
Nathan Fraser,704,4,0,0,0,0,0,0,0,0.0,4.5,588,0,0,0.0
Nathan Fraser,704,5,0,0,0,0,0,0,0,0.0,4.5,1910,0,0,0.0
Nathan Fraser,704,6,0,0,0,0,0,0,0,0.0,4.5,3049,0,0,0.0
Nathan Fraser,704,7,0,0,0,0,0,0,0,0.1,4.5,3703,0,0,0.0
Nathan Fraser,704,8,0,0,0,0,0,0,0,0.1,4.5,3932,0,0,0.0
Neal Maupay,258,1,0,1,0,71,0,0,0,1.3,5.0,401,0,2,0.0
Neal Maupay,258,2,0,1,2,110,0,0,0,1.1,5.0,-8920,0,3,0.0
Neal Maupay,258,3,0,1,2,110,0,0,0,1.0,5.0,-19561,0,3,0.0
Neal Maupay,258,4,0,1,2,110,0,0,0,0.9,4.9,-33523,0,3,0.08333333333333348
Neal Maupay,258,5,0,1,2,128,0,0,0,0.8,4.9,-39254,0,4,0.0
Neal Maupay,258,6,0,1,2,128,0,0,0,0.7,4.9,-48513,0,4,-0.16666666666666696
Neal Maupay,258,7,0,1,2,143,0,0,0,0.7,4.9,-52512,0,5,-0.23809523809523814
Neal Maupay,258,8,0,1,4,163,0,0,0,0.7,4.9,-54948,1,5,-0.708333333333333
Nicolas Jackson,211,1,0,0,1,90,0,0,0,15.8,7.0,26490,1,1,0.0
Nicolas Jackson,211,2,0,0,4,180,0,0,0,17.5,7.0,190080,2,2,0.0
Nicolas Jackson,211,3,1,1,4,262,0,0,0,20.7,7.1,486329,2,9,0.0
Nicolas Jackson,211,4,1,1,5,352,0,0,0,19.4,7.2,403936,3,10,1.5
Nicolas Jackson,211,5,1,2,5,442,0,0,0,15.9,7.0,62105,4,11,-0.40000000000000036
Nicolas Jackson,211,6,1,3,5,509,0,0,0,8.3,6.9,-677775,5,12,-2.5
Nicolas Jackson,211,7,1,3,5,509,0,0,0,5.6,6.9,-959599,5,12,-2.8571428571428577
Nicolas Jackson,211,8,2,3,5,554,0,0,0,5.3,6.9,-981832,5,18,-2.291666666666666
Norberto Bercique Gomes Betuncal,691,4,0,0,2,90,0,0,0,0.2,6.0,17224,0,2,0.0
Norberto Bercique Gomes Betuncal,691,5,0,1,2,155,0,0,0,0.2,6.0,17820,0,4,0.0
Norberto Bercique Gomes Betuncal,691,6,0,1,3,217,0,0,0,0.3,6.0,21976,0,6,0.0
Norberto Bercique Gomes Betuncal,691,7,0,1,3,247,0,0,0,0.3,6.0,26004,0,7,0.75
Norberto Bercique Gomes Betuncal,691,8,0,1,3,254,0,0,0,0.3,6.0,20760,0,8,-0.2666666666666666
Odsonne Edouard,225,1,1,1,0,90,0,0,0,2.1,5.5,4136,0,7,0.0
Odsonne Edouard,225,2,1,1,1,180,0,0,0,2.1,5.5,6277,0,9,0.0
Odsonne Edouard,225,3,1,1,2,250,0,0,0,2.1,5.5,6987,0,11,0.0
Odsonne Edouard,225,4,4,1,3,339,0,0,0,2.5,5.5,40434,0,24,3.75
