name,element,GW,bonus,assists,clean_sheets,goals_conceded,minutes,own_goals,penalties_saved,saves,selected,transfers_balance,yellow_cards,value,total_points,mean_reversion
Kieran Tierney,8,23,0,0,0,0,0,0,0,0,82602,-1717,0,46,0,0.7142857142857144
Kieran Tierney,8,23,0,0,0,0,0,0,0,0,82602,-1717,0,46,0,1.0
Kieran Tierney,8,24,0,0,0,0,1,0,0,0,81678,-1173,0,46,1,1.0
Kieran Tierney,8,25,0,0,0,0,0,0,0,0,80813,-903,0,46,0,0.625
Kieran Tierney,8,25,0,0,0,0,8,0,0,0,80813,-903,0,46,1,0.6266666666666667
Kieran Tierney,8,26,0,0,0,0,0,0,0,0,80276,-907,0,46,0,0.2564102564102565
Kieran Tierney,8,27,0,0,0,0,18,0,0,0,79415,-1065,0,46,1,0.5925925925925926
Kieran Tierney,8,28,0,1,0,0,25,0,0,0,78917,-590,0,46,4,0.3690476190476192
Kieran Tierney,8,29,0,0,0,0,5,0,0,0,78564,-513,0,46,1,-0.632183908045977
Kieran Tierney,8,30,0,0,0,0,2,0,0,0,78631,-128,0,46,1,-0.9666666666666666
Kieran Tierney,8,31,0,0,0,2,84,0,0,0,78741,-62,0,46,1,-0.967741935483871
Kieran Tierney,8,32,0,0,0,0,0,0,0,0,84618,4309,0,46,0,0.0
Kieran Tierney,8,33,0,0,0,0,0,0,0,0,81644,-1699,0,46,0,0.3030303030303031
Kieran Tierney,8,34,0,0,0,0,17,0,0,0,80597,-1062,0,46,1,0.6372549019607843
Kieran Tierney,8,35,0,0,0,0,29,0,0,0,80691,-230,0,46,1,0.638095238095238
Kieran Tierney,8,36,0,0,0,3,90,0,0,0,83636,2641,0,46,1,0.3055555555555556
Kieran Tierney,8,37,0,0,0,0,27,0,0,0,88287,3864,0,46,1,-0.0270270270270269
Kieran Tierney,8,38,0,0,0,0,10,0,0,0,96420,7343,0,46,1,-0.0263157894736841
Benjamin White,10,1,0,0,1,0,90,0,0,0,533085,0,1,45,5,0.0
Benjamin White,10,2,0,0,0,2,74,0,0,0,567751,-5992,0,45,1,0.0
Benjamin White,10,3,1,0,1,0,74,0,0,0,533476,-43654,0,45,7,0.0
Benjamin White,10,4,0,0,0,1,90,0,0,0,534553,-11093,1,45,1,-0.833333333333333
Benjamin White,10,5,2,0,1,0,64,0,0,0,518671,-22463,0,45,8,1.4000000000000004
Benjamin White,10,6,0,0,0,3,79,0,0,0,557430,23639,0,45,1,-1.4999999999999996
Benjamin White,10,8,0,0,1,0,85,0,0,0,558350,-2908,0,45,6,0.8095238095238098
Benjamin White,10,9,0,1,0,1,88,0,0,0,560494,-6394,0,45,5,-0.75
Benjamin White,10,10,0,0,0,2,90,0,0,0,605532,37470,0,45,1,-0.1111111111111111
Benjamin White,10,11,0,0,1,0,75,0,0,0,649753,39484,0,45,6,0.0999999999999996
Benjamin White,10,13,1,1,0,1,71,0,0,0,732343,111248,0,45,6,0.2727272727272725
Benjamin White,10,14,0,0,1,0,90,0,0,0,878886,139797,0,46,6,0.0833333333333339
Benjamin White,10,15,0,0,1,0,90,0,0,0,909298,26888,1,46,5,-1.5384615384615383
Benjamin White,10,16,2,0,1,0,90,0,0,0,1029858,112165,0,46,8,-0.9523809523809526
Benjamin White,10,17,0,0,0,1,90,0,0,0,1507857,466749,0,47,2,-1.7999999999999998
Benjamin White,10,18,0,0,0,0,59,0,0,0,1540150,30308,0,47,1,-0.6875
Benjamin White,10,19,1,0,1,0,75,0,0,0,1499746,-39563,0,47,7,0.8039215686274512
Benjamin White,10,20,2,0,1,0,90,0,0,0,1493471,-6422,0,47,8,1.3333333333333337
Benjamin White,10,21,0,0,0,1,45,0,0,0,1565679,58942,1,47,0,-0.9122807017543852
Benjamin White,10,22,0,0,0,1,84,0,0,0,1539462,-28952,0,47,2,-0.7000000000000002
Benjamin White,10,23,0,0,0,1,90,0,0,0,1515384,-26435,0,47,2,0.8571428571428572
Benjamin White,10,23,0,0,0,0,7,0,0,0,1515384,-26435,0,47,1,2.712121212121213
